client_id,anciennete_mois,nb_achats_12m,ca_12m,panier_moyen,marge_12m,nb_visites_90j,nb_contacts_service,recence_jours,remise_moyenne,satisfaction_10,nb_categories,canal_principal,region,churn_90j
6842,37,1,43.11,43.11,15.76,3,0,72,0.141,8.0,1,magasin,A,0
6843,31,2,50.69,25.34,14.42,0,1,259,0.115,7.0,5,mixte,B,0
6844,18,2,97.74,48.87,33.21,4,3,57,0.309,7.0,5,web,A,0
6845,33,1,23.17,23.17,6.07,0,0,196,0.337,10.0,1,web,B,0
6846,34,8,408.31,51.04,153.82,4,0,6,0.29,10.0,2,mixte,A,0
6847,49,3,191.95,63.98,64.1,4,1,55,0.206,6.0,1,magasin,D,0
6848,1,0,0.0,0.0,0.0,0,0,900,0.128,8.0,1,magasin,C,0
6849,1,0,0.0,0.0,0.0,0,0,900,0.232,7.0,1,web,D,1
6850,44,15,412.82,27.52,98.27,4,3,95,0.109,8.0,3,web,B,0
6851,54,17,2672.24,157.19,1218.91,5,3,105,0.253,7.0,1,mixte,D,0
6852,30,11,357.07,32.46,106.26,6,2,39,0.348,8.0,2,magasin,E,0
6853,67,4,291.3,72.82,113.44,1,0,5,0.151,8.0,2,magasin,E,0
6854,32,2,73.22,36.61,24.77,0,2,447,0.247,7.0,1,mixte,E,0
6855,5,1,43.18,43.18,17.04,0,2,325,0.166,6.0,2,web,A,1
6856,43,4,136.24,34.06,41.09,3,2,155,0.208,7.0,2,web,A,0
6857,21,0,0.0,0.0,0.0,0,2,221,0.141,7.0,1,web,C,0
6858,37,20,2445.01,122.25,1156.27,5,3,0,0.022,9.0,2,web,D,0
6859,38,17,2508.33,147.55,973.11,4,2,183,0.332,6.0,2,web,C,0
6860,23,8,238.42,29.8,65.45,5,0,56,0.396,9.0,1,web,E,0
6861,26,6,177.25,29.54,57.19,5,0,14,0.328,8.0,3,mixte,A,0
6862,33,1,9.94,9.94,3.05,2,0,284,0.201,8.0,1,mixte,B,0
6863,53,5,1243.13,248.63,513.75,2,1,411,0.0,9.0,1,web,A,0
6864,40,3,34.4,11.47,7.69,2,0,47,0.148,8.0,2,magasin,E,0
6865,16,4,38.17,9.54,7.14,0,0,47,0.317,9.0,1,mixte,B,0
6866,15,7,726.51,103.79,265.36,1,0,6,0.081,7.0,1,web,D,0
6867,84,1,13.95,13.95,4.49,1,0,329,0.27,8.0,1,mixte,A,0
6868,75,5,389.56,77.91,137.21,2,0,0,0.33,10.0,2,web,A,0
6869,75,1,18.18,18.18,4.9,0,0,99,0.139,7.0,1,web,B,0
6870,44,2,68.63,34.32,13.67,5,1,11,0.161,8.0,1,mixte,C,0
6871,10,2,100.26,50.13,36.66,1,1,42,0.15,8.0,3,web,C,0
6872,54,6,507.01,84.5,201.97,1,0,378,0.194,7.0,3,web,E,0
6873,26,1,42.88,42.88,14.99,0,1,412,0.394,6.0,1,mixte,E,0
6874,9,2,11.7,5.85,1.84,3,0,112,0.26,5.0,2,web,D,0
6875,62,0,0.0,0.0,0.0,0,1,900,0.148,7.0,1,magasin,B,0
6876,43,5,193.96,38.79,62.37,6,2,156,0.131,9.0,2,magasin,A,0
6877,19,0,0.0,0.0,0.0,0,0,340,0.193,7.0,2,web,C,0
6878,19,1,19.82,19.82,5.63,1,0,49,0.132,7.0,1,mixte,D,0
6879,19,2,50.37,25.18,18.29,0,3,421,0.118,7.0,1,mixte,A,0
6880,39,4,144.11,36.03,52.2,3,1,23,0.186,10.0,1,magasin,C,0
6881,4,2,38.63,19.32,13.7,1,1,430,0.183,6.0,1,magasin,A,0
6882,18,2,47.11,23.56,17.41,4,0,48,0.07,6.0,1,magasin,D,0
6883,96,4,215.62,53.9,59.45,0,0,882,0.164,10.0,4,web,E,0
6884,21,3,49.05,16.35,12.87,2,1,50,0.082,6.0,4,magasin,D,0
6885,23,3,170.53,56.84,61.07,3,2,42,0.228,8.0,3,mixte,A,0
6886,35,2,99.08,49.54,33.47,1,2,234,0.246,7.0,1,mixte,C,0
6887,33,3,237.35,79.12,96.43,0,0,6,0.004,8.0,1,mixte,A,0
6888,27,2,27.27,13.64,7.12,0,1,383,0.115,8.0,2,magasin,D,0
6889,13,4,102.77,25.69,36.81,0,1,251,0.152,6.0,2,magasin,B,0
6890,50,5,245.95,49.19,89.81,3,2,285,0.151,8.0,1,mixte,A,0
6891,3,3,89.72,29.91,34.27,1,0,142,0.182,7.0,1,web,D,0
6892,11,5,205.56,41.11,74.62,2,0,7,0.425,7.0,1,web,E,0
6893,3,0,0.0,0.0,0.0,0,0,21,0.062,8.0,2,mixte,A,0
6894,16,2,36.45,18.23,7.97,0,0,411,0.102,9.0,1,web,E,0
6895,15,2,177.84,88.92,69.16,4,0,122,0.166,9.0,1,web,D,0
6896,32,1,41.83,41.83,16.98,1,0,444,0.053,7.0,1,web,A,0
6897,85,7,181.49,25.93,66.9,2,1,8,0.064,9.0,1,magasin,A,0
6898,22,0,0.0,0.0,0.0,0,0,630,0.361,7.0,1,web,A,0
6899,20,1,20.16,20.16,6.14,1,1,19,0.391,6.0,1,magasin,A,0
6900,15,0,0.0,0.0,0.0,0,0,121,0.08,10.0,2,web,A,0
6901,27,0,0.0,0.0,0.0,0,1,736,0.201,7.0,1,web,B,0
6902,42,10,168.67,16.87,51.44,4,0,49,0.128,9.0,3,mixte,C,0
6903,2,0,0.0,0.0,0.0,2,0,150,0.225,7.0,2,mixte,C,0
6904,31,6,276.0,46.0,96.85,1,0,150,0.208,9.0,1,web,B,0
6905,35,1,16.19,16.19,5.12,0,5,584,0.104,6.0,1,mixte,A,0
6906,48,8,297.56,37.2,81.06,5,2,35,0.19,8.0,4,mixte,A,0
6907,22,0,0.0,0.0,0.0,1,0,234,0.21,8.0,1,magasin,C,0
6908,13,6,184.54,30.76,62.48,0,0,236,0.306,7.0,3,magasin,A,0
6909,26,0,0.0,0.0,0.0,0,1,900,0.049,7.0,3,magasin,B,1
6910,37,35,2465.21,70.43,853.1,8,3,10,0.333,9.0,7,mixte,D,0
6911,20,8,576.5,72.06,220.06,2,1,29,0.036,7.0,2,magasin,A,0
6912,50,0,0.0,0.0,0.0,0,1,235,0.012,7.0,1,web,C,0
6913,46,6,192.42,32.07,52.11,5,2,27,0.229,4.0,3,web,D,0
6914,28,26,5428.67,208.8,2479.61,8,4,40,0.292,10.0,7,mixte,B,0
6915,19,0,0.0,0.0,0.0,0,1,125,0.075,7.0,1,magasin,A,0
6916,29,2,86.89,43.44,31.28,0,1,111,0.294,8.0,1,magasin,C,0
6917,22,1,20.17,20.17,6.62,0,0,326,0.39,6.0,1,web,E,0
6918,42,1,58.37,58.37,24.76,2,1,41,0.079,8.0,1,magasin,B,0
6919,51,1,62.78,62.78,26.63,2,2,57,0.065,5.0,4,web,B,0
6920,20,0,0.0,0.0,0.0,0,4,261,0.033,4.0,1,web,D,0
6921,49,5,191.12,38.22,50.92,9,3,132,0.037,9.0,4,web,B,0
6922,39,3,32.5,10.83,9.18,0,0,71,0.275,8.0,1,mixte,B,0
6923,75,4,154.91,38.73,56.24,2,0,2,0.342,10.0,2,web,A,0
6924,45,13,851.22,65.48,363.37,5,2,74,0.158,6.0,3,magasin,A,0
6925,37,6,152.61,25.44,51.89,0,0,214,0.24,10.0,1,web,E,0
6926,25,1,18.48,18.48,4.32,1,1,580,0.202,7.0,1,web,B,0
6927,37,0,0.0,0.0,0.0,0,0,900,0.091,7.0,1,magasin,C,0
6928,76,3,62.46,20.82,17.89,1,2,4,0.08,5.0,1,mixte,B,0
6929,13,0,0.0,0.0,0.0,0,3,496,0.09,5.0,3,mixte,A,0
6930,37,3,66.21,22.07,21.16,2,1,93,0.068,9.0,3,magasin,D,0
6931,4,0,0.0,0.0,0.0,1,0,232,0.375,7.0,1,magasin,C,0
6932,46,3,211.71,70.57,74.59,1,3,181,0.421,6.0,1,magasin,B,0
6933,24,0,0.0,0.0,0.0,0,0,900,0.143,8.0,1,web,A,0
6934,76,6,144.29,24.05,40.5,1,0,0,0.06,9.0,2,magasin,C,0
6935,48,15,1327.46,88.5,540.14,6,0,187,0.484,10.0,1,mixte,B,0
6936,13,3,41.66,13.89,11.08,2,1,67,0.525,7.0,1,mixte,D,0
6937,9,2,62.64,31.32,19.87,0,2,87,0.133,8.0,1,web,B,0
6938,20,2,45.24,22.62,13.23,1,1,21,0.128,6.0,1,web,B,0
6939,29,1,60.48,60.48,24.06,0,0,199,0.049,10.0,1,web,E,0
6940,57,2,41.84,20.92,11.95,2,0,67,0.231,8.0,4,web,C,0
6941,14,2,33.01,16.5,10.39,1,1,214,0.166,5.0,1,mixte,B,0
6942,13,0,0.0,0.0,0.0,0,0,900,0.027,7.0,1,mixte,A,0
6943,27,4,89.38,22.34,22.62,0,0,100,0.021,7.0,1,web,C,0
6944,15,5,140.36,28.07,43.84,2,1,40,0.173,8.0,2,web,C,0
6945,29,2,43.61,21.8,13.85,2,0,112,0.375,7.0,1,web,E,0
6946,49,12,351.36,29.28,116.26,5,3,27,0.305,6.0,1,web,B,0
6947,87,25,2684.82,107.39,996.63,7,0,46,0.237,10.0,2,web,C,0
6948,26,6,220.68,36.78,84.82,0,0,30,0.119,7.0,2,mixte,D,0
6949,65,16,2475.86,154.74,1105.63,2,3,91,0.158,10.0,4,web,D,0
6950,35,9,513.64,57.07,186.27,3,2,234,0.341,10.0,3,mixte,C,0
6951,92,19,827.32,43.54,308.66,8,1,79,0.104,10.0,1,mixte,D,0
6952,84,15,1009.34,67.29,390.95,9,1,16,0.017,8.0,2,web,D,0
6953,69,10,647.96,64.8,268.25,1,1,133,0.179,7.0,2,web,E,0
6954,31,10,258.34,25.83,57.8,3,0,131,0.268,9.0,2,web,B,0
6955,19,0,0.0,0.0,0.0,1,0,854,0.116,9.0,3,web,E,0
6956,15,2,102.08,51.04,41.96,1,0,205,0.376,6.0,2,web,B,0
6957,8,3,35.09,11.7,8.42,1,2,230,0.13,7.0,2,mixte,B,0
6958,28,8,271.09,33.89,66.33,6,0,41,0.277,8.0,1,magasin,E,0
6959,35,0,0.0,0.0,0.0,0,1,146,0.188,7.0,1,web,E,0
6960,5,1,25.79,25.79,8.96,0,0,92,0.125,6.0,3,magasin,B,0
6961,30,0,0.0,0.0,0.0,0,0,900,0.076,7.0,2,mixte,E,0
6962,63,14,3111.84,222.27,1337.19,10,2,44,0.315,9.0,1,mixte,D,0
6963,44,5,327.6,65.52,123.53,2,2,121,0.089,7.0,3,magasin,E,0
6964,49,4,129.1,32.28,36.95,1,2,262,0.426,8.0,2,magasin,D,0
6965,46,5,626.75,125.35,228.17,7,1,26,0.155,6.0,3,mixte,C,0
6966,35,2,40.03,20.02,11.81,2,0,81,0.205,8.0,2,magasin,E,0
6967,33,13,389.51,29.96,109.94,10,1,24,0.202,8.0,1,magasin,B,0
6968,4,1,16.65,16.65,4.66,1,0,8,0.418,6.0,1,web,E,0
6969,38,23,3669.8,159.56,1539.47,7,3,47,0.305,9.0,5,mixte,B,0
6970,58,6,246.67,41.11,73.66,5,2,118,0.135,7.0,2,mixte,D,0
6971,18,2,41.9,20.95,12.4,2,1,17,0.061,7.0,3,mixte,B,0
6972,19,19,633.9,33.36,197.72,7,1,12,0.422,10.0,3,magasin,D,0
6973,28,2,30.3,15.15,8.64,1,1,127,0.202,9.0,2,web,E,0
6974,62,1,11.2,11.2,2.59,1,1,111,0.174,8.0,2,web,A,0
6975,35,20,1475.2,73.76,496.7,6,2,44,0.374,5.0,5,mixte,B,0
6976,37,1,24.25,24.25,10.6,0,2,252,0.067,6.0,1,magasin,D,0
6977,29,5,462.22,92.44,150.22,4,0,222,0.177,8.0,3,web,B,0
6978,45,12,352.81,29.4,110.71,5,2,11,0.335,10.0,1,web,B,0
6979,58,19,1458.85,76.78,558.56,12,0,28,0.314,8.0,3,web,A,0
6980,16,0,0.0,0.0,0.0,0,2,539,0.0,4.0,2,web,C,0
6981,41,11,619.53,56.32,225.89,4,2,108,0.403,9.0,4,web,B,0
6982,29,2,107.36,53.68,43.56,0,0,73,0.117,6.0,1,mixte,E,0
6983,8,1,33.1,33.1,9.82,0,0,326,0.453,7.0,2,mixte,D,0
6984,1,1,28.2,28.2,11.59,0,1,900,0.167,9.0,1,web,C,0
6985,17,0,0.0,0.0,0.0,0,5,787,0.132,5.0,1,magasin,E,1
6986,58,5,182.77,36.55,48.01,3,0,75,0.396,8.0,1,magasin,D,0
6987,1,0,0.0,0.0,0.0,2,1,350,0.22,4.0,1,mixte,C,0
6988,38,4,133.39,33.35,44.57,6,2,118,0.194,7.0,1,web,D,0
6989,21,2,65.52,32.76,19.48,0,2,392,0.219,5.0,2,mixte,D,0
6990,44,0,0.0,0.0,0.0,0,0,900,0.263,5.0,1,web,D,1
6991,38,0,0.0,0.0,0.0,0,0,58,0.23,8.0,1,web,D,0
6992,30,2,142.01,71.0,54.23,4,1,133,0.221,9.0,2,mixte,D,0
6993,25,0,0.0,0.0,0.0,0,0,900,0.192,6.0,1,web,C,1
6994,43,5,203.34,40.67,72.25,0,0,397,0.285,9.0,1,web,E,0
6995,40,10,736.01,73.6,252.8,4,2,51,0.176,8.0,2,magasin,A,0
6996,40,8,658.35,82.29,270.88,4,0,1,0.137,10.0,6,web,C,0
6997,28,3,67.48,22.49,16.19,1,1,310,0.183,10.0,1,mixte,A,0
6998,60,1,43.17,43.17,14.03,1,1,86,0.214,7.0,1,web,C,1
6999,19,3,141.98,47.33,61.93,2,1,67,0.093,5.0,2,magasin,D,0
7000,52,2,169.97,84.98,74.03,4,1,74,0.02,4.0,1,web,D,0
7001,1,2,43.81,21.9,13.12,0,1,457,0.138,7.0,1,magasin,B,0
7002,24,0,0.0,0.0,0.0,0,1,184,0.3,10.0,1,mixte,C,0
7003,42,0,0.0,0.0,0.0,2,1,155,0.483,8.0,1,web,E,0
7004,48,0,0.0,0.0,0.0,2,1,17,0.138,10.0,1,web,A,0
7005,11,5,169.12,33.82,58.76,2,0,70,0.3,6.0,2,magasin,C,0
7006,30,4,172.83,43.21,55.33,2,3,200,0.139,5.0,1,web,A,0
7007,11,2,28.24,14.12,6.78,1,0,57,0.133,8.0,1,web,E,0
7008,24,0,0.0,0.0,0.0,0,1,866,0.284,4.0,3,magasin,C,1
7009,10,2,67.14,33.57,21.25,2,4,204,0.157,8.0,1,mixte,A,0
7010,42,1,20.61,20.61,5.56,2,0,153,0.32,8.0,2,web,C,0
7011,41,0,0.0,0.0,0.0,1,0,100,0.246,7.0,1,web,E,0
7012,12,0,0.0,0.0,0.0,0,1,489,0.421,9.0,1,web,C,0
7013,17,1,17.02,17.02,5.72,0,1,629,0.307,6.0,2,web,C,1
7014,45,0,0.0,0.0,0.0,0,0,686,0.155,7.0,1,mixte,D,0
7015,30,2,51.16,25.58,17.01,0,0,581,0.234,8.0,3,mixte,A,0
7016,10,0,0.0,0.0,0.0,1,0,106,0.074,7.0,1,web,E,0
7017,21,12,578.9,48.24,221.45,6,0,123,0.344,10.0,5,mixte,A,0
7018,26,3,61.92,20.64,16.01,4,3,60,0.183,7.0,2,web,A,0
7019,54,0,0.0,0.0,0.0,0,1,900,0.269,6.0,1,magasin,A,0
7020,32,0,0.0,0.0,0.0,1,1,312,0.183,8.0,1,web,B,0
7021,11,2,96.82,48.41,34.66,3,1,192,0.099,9.0,1,web,B,0
7022,96,15,974.66,64.98,333.56,4,0,26,0.313,6.0,1,magasin,C,0
7023,56,3,96.33,32.11,36.48,2,0,277,0.336,6.0,1,web,E,0
7024,43,3,76.64,25.55,18.83,5,0,15,0.516,7.0,1,mixte,D,0
7025,5,3,136.69,45.56,46.86,1,0,148,0.084,7.0,2,mixte,A,0
7026,56,14,511.19,36.51,158.02,7,1,41,0.092,10.0,3,web,C,0
7027,41,8,363.96,45.5,124.21,6,1,179,0.408,9.0,2,web,B,0
7028,96,1,27.47,27.47,8.79,0,0,537,0.356,8.0,1,web,C,0
7029,23,4,265.81,66.45,99.82,4,1,230,0.177,10.0,2,magasin,D,0
7030,37,12,442.02,36.84,135.63,3,2,123,0.269,7.0,1,magasin,B,0
7031,45,0,0.0,0.0,0.0,0,1,605,0.024,8.0,1,web,B,0
7032,64,15,1029.58,68.64,401.91,9,1,13,0.43,9.0,2,web,C,0
7033,44,2,132.17,66.08,47.05,0,0,437,0.157,10.0,1,mixte,C,0
7034,24,2,56.0,28.0,16.63,1,0,157,0.299,5.0,1,mixte,B,0
7035,21,1,46.63,46.63,19.8,2,0,70,0.116,8.0,2,web,C,0
7036,39,0,0.0,0.0,0.0,0,0,900,0.082,7.0,1,magasin,D,0
7037,39,8,717.52,89.69,248.16,2,1,41,0.13,7.0,3,web,A,0
7038,24,0,0.0,0.0,0.0,0,0,900,0.331,6.0,2,web,E,0
7039,40,17,466.08,27.42,129.49,5,0,8,0.307,8.0,3,web,D,0
7040,18,2,81.02,40.51,32.67,2,0,12,0.154,7.0,1,mixte,C,0
7041,24,1,20.6,20.6,7.2,2,0,28,0.187,6.0,3,magasin,D,0
7042,28,9,430.7,47.86,144.15,4,0,196,0.097,9.0,1,magasin,E,0
7043,19,0,0.0,0.0,0.0,0,0,553,0.141,6.0,1,mixte,C,0
7044,50,15,1563.56,104.24,571.41,7,1,55,0.373,6.0,3,mixte,D,0
7045,16,3,49.56,16.52,13.43,3,0,27,0.112,6.0,1,magasin,E,0
7046,30,3,152.77,50.92,54.69,2,0,133,0.258,10.0,2,web,A,0
7047,27,5,232.08,46.42,84.39,2,0,142,0.262,9.0,1,mixte,A,0
7048,82,16,452.79,28.3,165.97,3,4,107,0.174,10.0,2,web,C,0
7049,41,1,71.04,71.04,25.6,0,2,522,0.164,7.0,1,mixte,D,0
7050,33,4,140.91,35.23,45.81,4,0,132,0.28,8.0,1,web,D,0
7051,33,9,644.45,71.61,234.87,1,1,31,0.18,7.0,2,mixte,B,0
7052,38,17,1079.28,63.49,366.34,3,2,91,0.162,9.0,1,web,E,0
7053,14,4,168.41,42.1,71.88,1,2,248,0.164,7.0,1,mixte,C,0
7054,46,26,2198.0,84.54,763.43,7,4,35,0.03,7.0,6,web,A,0
7055,34,4,110.41,27.6,30.52,2,0,275,0.078,8.0,4,magasin,A,0
7056,18,0,0.0,0.0,0.0,0,0,482,0.237,7.0,1,web,E,0
7057,39,31,3703.97,119.48,1847.67,11,2,40,0.044,6.0,6,magasin,C,0
7058,45,1,57.08,57.08,20.98,0,2,509,0.075,7.0,2,mixte,C,1
7059,26,6,304.05,50.68,99.44,5,0,182,0.194,8.0,3,magasin,D,0
7060,11,5,257.09,51.42,90.46,3,1,112,0.049,8.0,2,magasin,C,0
7061,23,0,0.0,0.0,0.0,1,3,503,0.168,8.0,3,mixte,C,0
7062,2,1,12.87,12.87,3.66,0,0,596,0.472,6.0,3,web,A,1
7063,31,8,207.99,26.0,59.82,3,2,16,0.052,7.0,4,mixte,A,0
7064,28,2,122.69,61.34,57.85,0,2,308,0.197,8.0,3,mixte,C,0
7065,54,14,1002.3,71.59,407.81,9,1,64,0.158,8.0,4,mixte,C,0
7066,56,0,0.0,0.0,0.0,0,2,497,0.072,7.0,1,mixte,E,0
7067,57,11,513.73,46.7,161.11,1,0,194,0.494,9.0,2,web,C,0
7068,95,1,24.0,24.0,8.82,0,1,607,0.225,5.0,1,mixte,E,0
7069,47,0,0.0,0.0,0.0,0,1,354,0.222,5.0,2,mixte,E,0
7070,35,3,194.21,64.74,77.76,1,0,396,0.181,7.0,1,magasin,E,0
7071,44,6,205.35,34.22,78.47,2,0,27,0.104,6.0,1,magasin,E,0
7072,45,8,432.21,54.03,136.77,4,1,129,0.064,8.0,2,magasin,A,0
7073,86,1,36.64,36.64,11.3,0,0,572,0.298,10.0,1,mixte,D,0
7074,52,0,0.0,0.0,0.0,1,0,838,0.135,8.0,1,mixte,A,0
7075,13,16,600.67,37.54,160.97,6,2,11,0.066,7.0,5,web,C,0
7076,1,0,0.0,0.0,0.0,0,0,458,0.211,8.0,1,magasin,E,0
7077,16,10,379.91,37.99,132.89,4,0,91,0.149,8.0,1,web,C,0
7078,19,0,0.0,0.0,0.0,0,3,221,0.247,6.0,1,web,E,0
7079,45,1,20.28,20.28,6.21,4,2,25,0.286,9.0,1,web,B,0
7080,18,5,237.97,47.59,75.61,2,1,31,0.386,7.0,2,web,D,0
7081,76,13,633.14,48.7,221.85,10,2,56,0.52,10.0,1,mixte,E,0
7082,53,9,345.31,38.37,88.46,2,0,186,0.086,10.0,2,web,B,0
7083,50,2,77.72,38.86,25.05,0,0,547,0.55,8.0,3,magasin,A,0
7084,69,3,68.0,22.67,20.9,1,0,371,0.12,9.0,5,magasin,E,0
7085,12,9,758.25,84.25,309.14,4,3,86,0.149,5.0,2,magasin,E,0
7086,80,2,74.36,37.18,22.81,2,0,275,0.446,7.0,2,mixte,C,0
7087,54,3,92.1,30.7,32.16,1,0,190,0.264,8.0,1,web,C,0
7088,19,1,15.26,15.26,4.16,0,0,900,0.116,6.0,1,web,D,1
7089,49,4,102.1,25.52,28.37,0,0,206,0.255,5.0,2,magasin,E,0
7090,43,3,70.99,23.66,25.66,2,1,27,0.311,7.0,2,mixte,D,0
7091,30,1,17.16,17.16,4.45,1,0,208,0.116,7.0,2,web,C,0
7092,5,0,0.0,0.0,0.0,0,1,85,0.311,8.0,1,web,B,0
7093,27,6,549.58,91.6,254.64,7,2,24,0.086,8.0,2,web,E,0
7094,20,0,0.0,0.0,0.0,1,1,229,0.085,8.0,4,web,E,0
7095,52,0,0.0,0.0,0.0,0,1,843,0.288,8.0,2,mixte,A,0
7096,26,14,1643.08,117.36,680.29,4,2,83,0.6,8.0,6,web,D,0
7097,8,0,0.0,0.0,0.0,0,0,465,0.434,8.0,1,mixte,A,0
7098,10,3,76.7,25.57,24.46,0,0,247,0.057,7.0,1,web,B,0
7099,22,4,72.71,18.18,19.06,1,1,29,0.293,7.0,1,mixte,E,0
7100,14,4,147.96,36.99,48.96,1,1,2,0.122,9.0,1,mixte,C,0
7101,49,7,290.18,41.45,87.49,4,2,0,0.19,6.0,3,web,C,0
7102,36,0,0.0,0.0,0.0,0,3,619,0.048,7.0,1,magasin,E,0
7103,24,9,577.98,64.22,238.29,4,0,45,0.0,9.0,1,web,E,0
7104,35,10,833.86,83.39,333.19,3,1,23,0.065,7.0,1,mixte,E,0
7105,89,6,312.66,52.11,139.67,3,2,173,0.027,7.0,1,web,A,0
7106,12,0,0.0,0.0,0.0,2,4,210,0.299,6.0,1,mixte,E,0
7107,21,7,175.26,25.04,58.97,3,0,34,0.024,7.0,1,magasin,C,0
7108,21,7,362.6,51.8,154.24,2,1,234,0.114,6.0,2,web,E,0
7109,33,5,134.06,26.81,38.06,1,2,11,0.322,6.0,2,magasin,B,0
7110,18,8,549.07,68.63,187.13,0,1,6,0.145,8.0,1,mixte,C,0
7111,26,0,0.0,0.0,0.0,1,0,272,0.035,6.0,1,web,D,0
7112,24,11,738.96,67.18,262.94,2,1,236,0.337,9.0,3,web,E,0
7113,21,18,827.13,45.95,263.01,7,0,7,0.306,8.0,4,magasin,A,0
7114,28,3,390.06,130.02,184.74,4,0,145,0.088,8.0,2,web,D,0
7115,20,0,0.0,0.0,0.0,0,2,265,0.224,3.0,1,magasin,D,0
7116,46,1,55.94,55.94,23.74,0,0,377,0.347,6.0,1,web,A,0
7117,22,1,39.19,39.19,13.59,4,0,300,0.205,10.0,2,magasin,E,0
7118,37,0,0.0,0.0,0.0,0,3,900,0.148,7.0,1,magasin,D,1
7119,71,3,60.56,20.19,16.68,0,0,154,0.257,6.0,1,magasin,C,0
7120,13,1,57.04,57.04,25.67,0,1,322,0.29,8.0,2,web,A,0
7121,13,3,235.24,78.41,85.41,0,0,407,0.245,7.0,3,mixte,E,0
7122,18,3,77.19,25.73,25.17,1,1,7,0.048,9.0,1,mixte,B,0
7123,15,0,0.0,0.0,0.0,0,1,388,0.227,7.0,1,mixte,B,0
7124,96,3,351.53,117.18,167.07,0,0,306,0.123,8.0,2,web,B,0
7125,19,4,120.28,30.07,35.88,1,0,54,0.236,9.0,1,magasin,E,0
7126,26,10,1332.49,133.25,568.57,2,0,68,0.083,10.0,2,web,C,0
7127,4,1,24.36,24.36,7.88,0,1,900,0.051,8.0,1,web,E,0
7128,1,3,46.77,15.59,11.63,1,2,87,0.328,6.0,1,web,D,0
7129,39,0,0.0,0.0,0.0,0,1,740,0.103,6.0,1,magasin,B,1
7130,11,2,54.01,27.0,18.07,1,1,383,0.238,8.0,1,mixte,B,0
7131,13,1,27.84,27.84,7.99,0,1,380,0.088,8.0,1,web,C,0
7132,6,5,267.44,53.49,101.68,2,0,88,0.296,8.0,1,web,A,0
7133,67,1,29.77,29.77,9.52,1,2,114,0.285,6.0,1,mixte,C,0
7134,27,1,14.58,14.58,3.18,1,1,182,0.149,8.0,1,magasin,E,0
7135,85,3,136.99,45.66,49.29,0,0,102,0.227,7.0,1,magasin,B,0
7136,52,33,2281.14,69.13,883.68,9,2,129,0.185,6.0,5,mixte,A,0
7137,28,1,19.0,19.0,5.58,0,0,164,0.136,6.0,3,magasin,B,0
7138,23,3,69.0,23.0,20.85,1,1,55,0.131,8.0,1,web,C,0
7139,36,96,13171.9,137.21,3987.65,20,5,3,0.259,10.0,6,mixte,D,0
7140,68,5,251.06,50.21,102.28,1,0,66,0.195,9.0,2,web,B,0
7141,18,2,45.24,22.62,15.99,0,1,187,0.213,6.0,2,web,A,0
7142,46,7,487.63,69.66,202.61,0,4,10,0.0,8.0,3,web,D,0
7143,2,2,53.44,26.72,20.93,1,0,249,0.096,9.0,2,web,E,0
7144,33,12,1960.45,163.37,815.6,3,1,48,0.401,10.0,3,web,E,0
7145,58,2,61.88,30.94,23.27,0,1,274,0.115,6.0,1,mixte,B,0
7146,43,3,95.65,31.88,30.31,0,0,58,0.143,9.0,1,web,B,0
7147,36,17,501.75,29.51,134.04,4,3,141,0.307,10.0,3,web,E,0
7148,48,5,376.89,75.38,145.4,5,1,198,0.151,7.0,1,web,A,0
7149,43,5,115.95,23.19,25.94,3,0,45,0.346,8.0,4,magasin,A,0
7150,20,3,137.32,45.77,46.19,0,0,8,0.295,9.0,3,mixte,E,0
7151,21,1,22.64,22.64,6.73,0,1,590,0.215,8.0,1,web,A,0
7152,27,0,0.0,0.0,0.0,1,2,350,0.146,7.0,4,web,A,0
7153,25,6,296.39,49.4,79.54,7,2,139,0.257,9.0,1,magasin,D,0
7154,30,3,107.94,35.98,41.0,1,0,127,0.094,8.0,2,web,C,0
7155,31,19,1198.15,63.06,420.04,6,3,55,0.431,9.0,3,web,C,0
7156,47,11,464.43,42.22,153.77,3,1,12,0.201,8.0,1,mixte,B,1
7157,29,3,21.52,7.17,4.31,0,0,10,0.548,8.0,1,web,D,0
7158,31,3,178.84,59.61,73.76,0,0,454,0.224,10.0,2,magasin,E,0
7159,58,5,259.31,51.86,74.78,0,2,389,0.137,6.0,4,web,C,0
7160,55,1,34.11,34.11,10.54,0,0,233,0.071,7.0,1,magasin,A,0
7161,61,1,28.74,28.74,8.54,0,0,588,0.25,7.0,1,web,C,0
7162,95,0,0.0,0.0,0.0,0,1,748,0.294,7.0,1,mixte,C,0
7163,21,0,0.0,0.0,0.0,0,0,673,0.071,4.0,3,web,C,0
7164,53,2,29.15,14.58,7.55,1,3,149,0.373,8.0,4,web,E,0
7165,56,3,69.4,23.13,18.08,0,0,79,0.159,8.0,2,mixte,B,0
7166,58,7,943.63,134.8,366.38,4,0,126,0.106,6.0,3,magasin,C,0
7167,93,9,144.72,16.08,32.66,2,0,151,0.168,9.0,4,web,E,0
7168,36,3,173.9,57.97,61.8,3,1,230,0.149,8.0,4,web,D,0
7169,16,0,0.0,0.0,0.0,1,1,524,0.342,6.0,1,magasin,C,0
7170,71,18,1452.89,80.72,470.21,5,0,212,0.343,7.0,4,mixte,B,0
