verbatim_id,client_id,canal,date,texte,service_destinataire
V002303,50518,enquete,2026-05-14 00:00:00,impossible de retourner l article,retour
V002304,3920,enquete,2025-05-25 00:00:00,la qualite n est pas au rendez vous,produit
V002305,76484,avis,2026-04-20 00:00:00,article conforme et solide,produit
V002306,706,reclamation,2026-06-23 00:00:00,les prix ont augmente,prix
V002307,10696,reclamation,2026-05-10 00:00:00,promotion interessante ce mois ci,prix
V002308,67548,avis,2026-03-27 00:00:00,le produit ne correspond pas a la photo,produit
V002309,67708,chat,2026-02-20 00:00:00,les prix ont augmente,prix
V002310,53784,enquete,2025-08-27 00:00:00,la qualite n est pas au rendez vous,produit
V002311,36591,reclamation,2026-06-26 00:00:00,le produit ne correspond pas a la photo,produit
V002312,5337,enquete,2026-06-21 00:00:00,article conforme et solide,produit
V002313,17914,chat,2026-06-13 00:00:00,le produit ne correspond pas a la photo,produit
V002314,58617,chat,2025-11-01 00:00:00,livraison pas rapide du tout,livraison
V002315,170,reclamation,2026-08-08 00:00:00,le colis est arrive en retard,livraison
V002316,79743,enquete,2026-03-26 00:00:00,article conforme et solide,produit
V002317,37632,reclamation,2025-06-06 00:00:00,livraison pas rapide du tout,livraison
V002318,61622,enquete,2026-05-18 00:00:00,le produit ne correspond pas a la photo,produit
V002319,14461,chat,2026-05-08 00:00:00,conseiller tres aimable et efficace,contact
V002320,38331,avis,2025-09-01 00:00:00,promotion interessante ce mois ci,prix
V002321,56502,chat,2026-06-18 00:00:00,impossible de retourner l article,retour
V002322,62238,reclamation,2026-01-30 00:00:00,le remboursement n arrive pas,retour
V002323,44977,enquete,2026-03-31 00:00:00,promotion interessante ce mois ci,prix
V002324,39419,chat,2025-05-15 00:00:00,le produit ne correspond pas a la photo,produit
V002325,9258,chat,2025-11-06 00:00:00,impossible de retourner l article,retour
V002326,33868,enquete,2025-09-11 00:00:00,la qualite n est pas au rendez vous,produit
V002327,29716,chat,2026-04-27 00:00:00,le remboursement n arrive pas,retour
V002328,79045,enquete,2026-07-17 00:00:00,delai de livraison beaucoup trop long,livraison
V002329,56862,chat,2026-01-11 00:00:00,le colis est arrive en retard,livraison
V002330,14888,enquete,2025-08-01 00:00:00,impossible de retourner l article,retour
V002331,24396,reclamation,2026-06-07 00:00:00,la qualite n est pas au rendez vous,produit
V002332,28209,avis,2026-01-18 00:00:00,les prix ont augmente,prix
V002333,37594,reclamation,2025-05-25 00:00:00,procedure de retour incomprehensible,retour
V002334,67330,enquete,2025-07-28 00:00:00,le remboursement n arrive pas,retour
V002335,76725,avis,2026-02-22 00:00:00,impossible de retourner l article,retour
V002336,16083,enquete,2025-10-05 00:00:00,delai de livraison beaucoup trop long,livraison
V002337,40946,enquete,2026-05-31 00:00:00,la qualite n est pas au rendez vous,produit
V002338,40507,enquete,2026-05-28 00:00:00,impossible de retourner l article,retour
V002339,23642,avis,2026-04-11 00:00:00,delai de livraison beaucoup trop long,livraison
V002340,47756,reclamation,2025-12-15 00:00:00,personne ne repond au telephone,contact
V002341,60691,enquete,2025-06-12 00:00:00,personne ne repond au telephone,contact
V002342,2161,chat,2025-05-14 00:00:00,le produit ne correspond pas a la photo,produit
V002343,45876,reclamation,2025-11-10 00:00:00,impossible de retourner l article,retour
V002344,42556,chat,2025-07-12 00:00:00,impossible de retourner l article,retour
V002345,5297,enquete,2025-10-22 00:00:00,promotion interessante ce mois ci,prix
V002346,4675,enquete,2026-06-01 00:00:00,personne ne repond au telephone,contact
V002347,52728,avis,2025-09-30 00:00:00,le colis est arrive en retard,livraison
V002348,21573,avis,2026-06-10 00:00:00,le produit ne correspond pas a la photo,produit
V002349,26330,enquete,2026-05-22 00:00:00,livraison pas rapide du tout,livraison
V002350,3903,avis,2025-06-25 00:00:00,bon rapport qualite prix,prix
V002351,49744,chat,2026-06-23 00:00:00,le colis est arrive en retard,livraison
V002352,4445,reclamation,2025-11-23 00:00:00,conseiller tres aimable et efficace,contact
V002353,47757,reclamation,2026-05-12 00:00:00,promotion interessante ce mois ci,prix
V002354,53067,reclamation,2025-05-11 00:00:00,le colis est arrive en retard,livraison
V002355,36998,chat,2026-06-20 00:00:00,le produit ne correspond pas a la photo,produit
V002356,17495,chat,2025-04-24 00:00:00,le produit ne correspond pas a la photo,produit
V002357,29855,reclamation,2026-03-26 00:00:00,personne ne repond au telephone,contact
V002358,67021,chat,2026-01-22 00:00:00,livraison pas rapide du tout,livraison
V002359,5710,reclamation,2025-10-22 00:00:00,personne ne repond au telephone,contact
V002360,35899,reclamation,2025-12-10 00:00:00,personne ne repond au telephone,contact
V002361,60117,avis,2025-12-15 00:00:00,impossible de retourner l article,retour
V002362,1809,reclamation,2025-12-20 00:00:00,livraison pas rapide du tout,livraison
V002363,12920,chat,2025-05-04 00:00:00,delai de livraison beaucoup trop long,livraison
V002364,10825,chat,2026-07-19 00:00:00,la qualite n est pas au rendez vous,produit
V002365,25759,chat,2026-05-11 00:00:00,le remboursement n arrive pas,retour
V002366,79229,reclamation,2026-08-18 00:00:00,conseiller tres aimable et efficace,contact
V002367,41134,chat,2025-10-26 00:00:00,conseiller tres aimable et efficace,contact
V002368,60493,reclamation,2025-09-25 00:00:00,la qualite n est pas au rendez vous,produit
V002369,30803,reclamation,2025-04-08 00:00:00,delai de livraison beaucoup trop long,livraison
V002370,58350,enquete,2025-10-29 00:00:00,le produit ne correspond pas a la photo,produit
V002371,49291,reclamation,2025-10-23 00:00:00,la qualite n est pas au rendez vous,produit
V002372,63299,reclamation,2025-11-21 00:00:00,impossible de retourner l article,retour
V002373,26819,enquete,2026-04-21 00:00:00,impossible de retourner l article,retour
V002374,4009,chat,2026-01-13 00:00:00,le colis est arrive en retard,livraison
V002375,56747,enquete,2025-09-30 00:00:00,personne ne repond au telephone,contact
V002376,1464,reclamation,2025-05-13 00:00:00,impossible de joindre le service client,contact
V002377,14273,reclamation,2025-06-15 00:00:00,personne ne repond au telephone,contact
V002378,79523,reclamation,2025-10-14 00:00:00,article conforme et solide,produit
V002379,25051,avis,2025-10-22 00:00:00,le remboursement n arrive pas,retour
V002380,63917,reclamation,2026-06-20 00:00:00,conseiller tres aimable et efficace,contact
V002381,23305,chat,2025-11-06 00:00:00,livraison pas rapide du tout,livraison
V002382,9363,avis,2026-02-13 00:00:00,article conforme et solide,produit
V002383,42951,enquete,2026-04-05 00:00:00,bon rapport qualite prix,prix
V002384,1093,reclamation,2026-07-28 00:00:00,le colis est arrive en retard,livraison
V002385,60806,enquete,2026-03-18 00:00:00,conseiller tres aimable et efficace,contact
V002386,27011,avis,2026-01-16 00:00:00,delai de livraison beaucoup trop long,livraison
V002387,46360,avis,2026-08-18 00:00:00,le produit ne correspond pas a la photo,produit
V002388,7312,enquete,2026-04-20 00:00:00,promotion interessante ce mois ci,prix
V002389,72699,chat,2025-07-30 00:00:00,impossible de joindre le service client,contact
V002390,14164,chat,2026-01-16 00:00:00,impossible de retourner l article,retour
V002391,7580,avis,2025-06-04 00:00:00,le produit ne correspond pas a la photo,produit
V002392,24650,avis,2026-05-02 00:00:00,impossible de retourner l article,retour
V002393,35717,reclamation,2025-06-22 00:00:00,le colis est arrive en retard,livraison
V002394,35256,chat,2025-09-17 00:00:00,livraison pas rapide du tout,livraison
V002395,45617,chat,2026-07-14 00:00:00,la qualite n est pas au rendez vous,produit
V002396,22635,chat,2026-02-06 00:00:00,le colis est arrive en retard,livraison
V002397,3802,reclamation,2025-12-19 00:00:00,article conforme et solide,produit
V002398,30300,enquete,2026-04-22 00:00:00,delai de livraison beaucoup trop long,livraison
V002399,360,chat,2025-08-28 00:00:00,bon rapport qualite prix,prix
V002400,11424,enquete,2026-07-07 00:00:00,promotion interessante ce mois ci,prix
V002401,56123,enquete,2026-05-25 00:00:00,les prix ont augmente,prix
V002402,2033,avis,2025-11-05 00:00:00,bon rapport qualite prix,prix
V002403,14320,reclamation,2025-08-06 00:00:00,procedure de retour incomprehensible,retour
V002404,73235,chat,2026-04-20 00:00:00,impossible de joindre le service client,contact
V002405,17776,chat,2025-11-11 00:00:00,le produit ne correspond pas a la photo,produit
V002406,20303,reclamation,2026-02-19 00:00:00,procedure de retour incomprehensible,retour
V002407,62356,avis,2026-07-15 00:00:00,la qualite n est pas au rendez vous,produit
V002408,7177,chat,2026-06-28 00:00:00,personne ne repond au telephone,contact
V002409,8268,enquete,2026-01-30 00:00:00,le remboursement n arrive pas,retour
V002410,36820,reclamation,2025-08-20 00:00:00,promotion interessante ce mois ci,prix
V002411,44243,enquete,2026-06-07 00:00:00,promotion interessante ce mois ci,prix
V002412,43612,avis,2025-12-31 00:00:00,personne ne repond au telephone,contact
V002413,51453,enquete,2025-09-19 00:00:00,delai de livraison beaucoup trop long,livraison
V002414,63640,enquete,2026-05-03 00:00:00,article conforme et solide,produit
V002415,34552,reclamation,2025-08-13 00:00:00,bon rapport qualite prix,prix
V002416,23554,avis,2026-04-08 00:00:00,delai de livraison beaucoup trop long,livraison
V002417,13455,enquete,2026-06-02 00:00:00,article conforme et solide,produit
V002418,30616,avis,2025-07-11 00:00:00,le remboursement n arrive pas,retour
V002419,67106,reclamation,2026-03-04 00:00:00,article conforme et solide,produit
V002420,8968,enquete,2025-05-20 00:00:00,personne ne repond au telephone,contact
V002421,2532,reclamation,2025-06-26 00:00:00,personne ne repond au telephone,contact
V002422,57727,avis,2025-05-21 00:00:00,promotion interessante ce mois ci,prix
V002423,881,reclamation,2026-04-27 00:00:00,le remboursement n arrive pas,retour
V002424,1083,enquete,2025-10-31 00:00:00,la qualite n est pas au rendez vous,produit
V002425,1956,reclamation,2026-05-05 00:00:00,impossible de joindre le service client,contact
V002426,29818,chat,2025-04-15 00:00:00,impossible de retourner l article,retour
V002427,7024,reclamation,2025-06-21 00:00:00,impossible de joindre le service client,contact
V002428,60438,enquete,2026-01-19 00:00:00,article conforme et solide,produit
V002429,30220,chat,2026-05-07 00:00:00,personne ne repond au telephone,contact
V002430,2796,chat,2025-12-10 00:00:00,le remboursement n arrive pas,retour
V002431,65051,enquete,2026-07-21 00:00:00,impossible de joindre le service client,contact
V002432,19942,reclamation,2026-05-02 00:00:00,conseiller tres aimable et efficace,contact
V002433,12376,avis,2025-04-24 00:00:00,bon rapport qualite prix,prix
V002434,31704,enquete,2026-02-15 00:00:00,le colis est arrive en retard,livraison
V002435,21324,avis,2025-12-21 00:00:00,le colis est arrive en retard,livraison
V002436,72793,reclamation,2025-04-14 00:00:00,conseiller tres aimable et efficace,contact
V002437,45667,enquete,2025-11-04 00:00:00,la qualite n est pas au rendez vous,produit
V002438,77129,avis,2026-01-07 00:00:00,promotion interessante ce mois ci,prix
V002439,60503,reclamation,2025-11-01 00:00:00,personne ne repond au telephone,contact
V002440,30414,chat,2025-04-11 00:00:00,le remboursement n arrive pas,retour
V002441,46125,chat,2026-06-14 00:00:00,le produit ne correspond pas a la photo,produit
V002442,17529,enquete,2025-11-09 00:00:00,bon rapport qualite prix,prix
V002443,52245,avis,2026-08-03 00:00:00,le remboursement n arrive pas,retour
V002444,47891,avis,2025-08-07 00:00:00,procedure de retour incomprehensible,retour
V002445,74119,avis,2026-08-15 00:00:00,le colis est arrive en retard,livraison
V002446,50854,chat,2025-11-02 00:00:00,bon rapport qualite prix,prix
V002447,12912,chat,2025-08-12 00:00:00,le remboursement n arrive pas,retour
V002448,67980,chat,2025-04-30 00:00:00,le colis est arrive en retard,livraison
V002449,65376,enquete,2026-06-01 00:00:00,delai de livraison beaucoup trop long,livraison
V002450,42018,avis,2026-03-25 00:00:00,les prix ont augmente,prix
V002451,99,enquete,2026-03-02 00:00:00,impossible de joindre le service client,contact
V002452,41565,chat,2026-07-10 00:00:00,impossible de retourner l article,retour
V002453,30011,chat,2025-05-04 00:00:00,livraison pas rapide du tout,livraison
V002454,10980,avis,2025-09-25 00:00:00,bon rapport qualite prix,prix
V002455,71252,enquete,2026-06-23 00:00:00,delai de livraison beaucoup trop long,livraison
V002456,46960,avis,2026-03-04 00:00:00,procedure de retour incomprehensible,retour
V002457,64504,chat,2025-05-15 00:00:00,personne ne repond au telephone,contact
V002458,23121,chat,2025-04-10 00:00:00,bon rapport qualite prix,prix
V002459,50460,reclamation,2026-04-02 00:00:00,les prix ont augmente,prix
V002460,77856,reclamation,2026-08-09 00:00:00,article conforme et solide,produit
V002461,64485,reclamation,2025-06-15 00:00:00,livraison pas rapide du tout,livraison
V002462,33445,reclamation,2025-05-26 00:00:00,la qualite n est pas au rendez vous,produit
V002463,3311,chat,2025-10-24 00:00:00,le colis est arrive en retard,livraison
V002464,52167,avis,2026-03-01 00:00:00,impossible de joindre le service client,contact
V002465,31481,chat,2026-01-10 00:00:00,le remboursement n arrive pas,retour
V002466,24912,reclamation,2026-06-07 00:00:00,procedure de retour incomprehensible,retour
V002467,12592,enquete,2025-11-01 00:00:00,bon rapport qualite prix,prix
V002468,46839,reclamation,2026-01-12 00:00:00,le remboursement n arrive pas,retour
V002469,51168,avis,2026-05-09 00:00:00,impossible de retourner l article,retour
V002470,62240,reclamation,2026-06-07 00:00:00,la qualite n est pas au rendez vous,produit
V002471,22116,avis,2025-12-26 00:00:00,personne ne repond au telephone,contact
V002472,26517,avis,2025-06-01 00:00:00,la qualite n est pas au rendez vous,produit
V002473,278,avis,2025-12-25 00:00:00,impossible de joindre le service client,contact
V002474,23204,chat,2025-07-08 00:00:00,impossible de retourner l article,retour
V002475,69423,enquete,2026-03-29 00:00:00,les prix ont augmente,prix
V002476,68890,reclamation,2025-06-24 00:00:00,le colis est arrive en retard,livraison
V002477,40334,reclamation,2025-09-26 00:00:00,la qualite n est pas au rendez vous,produit
V002478,1424,reclamation,2026-03-02 00:00:00,impossible de joindre le service client,contact
V002479,74170,reclamation,2025-12-31 00:00:00,delai de livraison beaucoup trop long,livraison
V002480,22197,chat,2025-04-21 00:00:00,le produit ne correspond pas a la photo,produit
V002481,30520,reclamation,2025-12-02 00:00:00,personne ne repond au telephone,contact
V002482,71363,avis,2025-12-31 00:00:00,le colis est arrive en retard,livraison
V002483,59266,avis,2025-05-15 00:00:00,la qualite n est pas au rendez vous,produit
V002484,5005,enquete,2026-07-29 00:00:00,conseiller tres aimable et efficace,contact
V002485,11522,chat,2026-02-28 00:00:00,personne ne repond au telephone,contact
V002486,32374,reclamation,2025-08-23 00:00:00,delai de livraison beaucoup trop long,livraison
V002487,15867,enquete,2025-11-23 00:00:00,le remboursement n arrive pas,retour
V002488,62397,enquete,2025-10-15 00:00:00,impossible de joindre le service client,contact
V002489,75556,enquete,2026-04-08 00:00:00,les prix ont augmente,prix
V002490,51544,reclamation,2025-05-04 00:00:00,le remboursement n arrive pas,retour
V002491,73101,chat,2025-05-06 00:00:00,le remboursement n arrive pas,retour
V002492,75950,reclamation,2026-06-02 00:00:00,le produit ne correspond pas a la photo,produit
V002493,2369,avis,2025-12-28 00:00:00,livraison pas rapide du tout,livraison
