questionnaire,enqueteur,grappe,strate,duree_min,lat,lon,age,straightlining,prob_inclusion,repondant,sexe,milieu,compte_bancaire,nb_corrections,distance_grappe_m,heure_debut,rang_dans_journee,classe_age,menage_id,invalide,poids_final
Q003327,E013,27,6,38.0,4.426504765524649,18.55613238828616,49,0.159,0.0341,0,H,Urbain,oui,0,558.0,16,1,35plus,Q003327,0,29.33
Q003328,E016,94,3,35.5,4.349646776656505,18.4849325562696,29,0.089,0.0727,1,F,Rural,non,1,972.0,10,7,15a34,Q003328,0,13.76
Q003329,E030,52,3,46.1,4.366908413636771,18.61949367289881,53,0.054,0.0711,1,H,Rural,oui,3,10.0,14,3,35plus,Q003329,0,14.06
Q003330,E069,27,2,48.4,4.348564537819379,18.562441877971015,45,0.173,0.037,1,F,Rural,non,0,1159.0,14,3,35plus,Q003330,0,27.03
Q003331,E047,115,4,33.0,4.425325338630262,18.520455211329857,11,0.237,0.014,0,F,Urbain,non,0,894.0,17,6,moins15,Q003331,0,71.43
Q003332,E064,75,2,29.2,4.4428895984549515,18.5057801321353,47,0.125,0.0252,1,H,Urbain,non,1,329.0,11,5,35plus,Q003332,0,39.68
Q003333,E019,65,3,42.1,4.3365234912612465,18.563050126243947,43,0.096,0.0275,1,H,Urbain,non,1,78.0,14,3,35plus,Q003333,0,36.36
Q003334,E064,36,6,11.8,4.396389942284228,18.50310592500163,59,0.163,0.0626,1,H,Urbain,non,1,41.0,17,7,35plus,Q003334,1,15.97
Q003335,E006,106,4,37.1,4.464557375839792,18.52156491224296,35,0.026,0.076,1,F,Urbain,non,0,27.0,8,5,35plus,Q003335,0,13.16
Q003336,E018,4,2,38.9,4.301968240634791,18.520431009765517,55,0.16,0.075,1,H,Rural,oui,2,442.0,15,4,35plus,Q003336,1,13.33
Q003337,E040,14,5,37.8,4.409016223486246,18.552308452169594,5,0.352,0.0676,1,F,Urbain,non,3,82.0,7,7,moins15,Q003337,0,14.79
Q003338,E004,22,5,27.1,4.272963958843516,18.580024539070042,25,0.075,0.0552,1,F,Rural,non,1,374.0,15,3,15a34,Q003338,1,18.12
Q003339,E065,79,4,25.5,4.361481221557285,18.534115316048684,0,0.266,0.03,1,F,Rural,oui,3,465.0,8,4,moins15,Q003339,1,33.33
Q003340,E066,13,1,33.6,4.35299592894446,18.539370868209605,26,0.167,0.0708,1,F,Rural,oui,1,449.0,11,4,15a34,Q003340,0,14.12
Q003341,E041,96,2,32.6,4.274649297626068,18.555413223713657,33,0.053,0.0684,1,H,Rural,oui,0,252.0,9,4,15a34,Q003341,0,14.62
Q003342,E023,24,1,35.9,4.414461474083523,18.51257335181578,30,0.2,0.0383,1,F,Urbain,non,1,102.0,16,6,15a34,Q003342,0,26.11
Q003343,E008,82,6,33.1,4.367381772777841,18.520638215148463,44,0.15,0.0384,1,F,Rural,oui,1,220.0,16,1,35plus,Q003343,0,26.04
Q003344,E047,96,2,22.1,4.313637427805157,18.526633606253707,68,0.034,0.0289,1,F,Urbain,non,1,591.0,15,5,35plus,Q003344,0,34.6
Q003345,E041,106,3,19.2,4.376429054834664,18.564400874864752,25,0.148,0.0664,1,H,Urbain,non,1,127.0,7,8,15a34,Q003345,0,15.06
Q003346,E057,36,6,39.2,4.405191731977271,18.630439510801214,50,0.288,0.0389,1,F,Rural,non,0,357.0,14,6,35plus,Q003346,0,25.71
Q003347,E046,9,6,29.4,4.271561043824805,18.48771529702798,41,0.069,0.0632,1,F,Urbain,oui,1,41.0,15,7,35plus,Q003347,0,15.82
Q003348,E010,91,2,12.6,4.20258442481079,18.561957299924494,36,0.275,0.0389,1,F,Rural,non,3,335.0,11,7,35plus,Q003348,1,25.71
Q003349,E010,54,6,30.1,4.357900540172818,18.538522772716007,43,0.182,0.0362,0,H,Urbain,non,2,55.0,11,4,35plus,Q003349,0,27.62
Q003350,E059,114,5,27.6,4.321585615069347,18.541510920863324,25,0.222,0.025,1,F,Rural,non,0,336.0,7,4,15a34,Q003350,0,40.0
Q003351,E012,23,4,27.4,4.426924365313176,18.52559981426216,46,0.43,0.0442,1,F,Rural,oui,1,670.0,9,5,35plus,Q003351,0,22.62
Q003352,E071,69,2,41.1,4.341479046859537,18.60706227469407,10,0.281,0.0586,1,H,Rural,non,0,269.0,17,2,moins15,Q003352,1,17.06
Q003353,E008,15,5,32.3,4.3754718796928085,18.42870744365259,33,0.11,0.0646,0,H,Rural,non,2,44.0,9,1,15a34,Q003353,0,15.48
Q003354,E055,59,4,38.4,4.350651061189812,18.49321764207229,26,0.238,0.0277,1,H,Rural,oui,4,501.0,10,2,15a34,Q003354,0,36.1
Q003355,E074,1,3,39.4,4.282702297633038,18.60450056229693,68,0.119,0.0508,1,F,Urbain,oui,2,490.0,11,6,35plus,Q003355,0,19.69
Q003356,E034,91,4,36.2,4.361525879338399,18.608241673575755,14,0.16,0.0435,1,H,Rural,oui,2,77.0,12,4,moins15,Q003356,0,22.99
Q003357,E005,73,2,39.6,4.293690351534262,18.637997530133365,38,0.029,0.0492,1,F,Rural,oui,0,109.0,8,5,35plus,Q003357,0,20.33
Q003358,E066,12,4,34.1,4.291243709285338,18.565331724943196,49,0.307,0.0147,1,F,Rural,non,0,937.0,16,8,35plus,Q003358,0,68.03
Q003359,E015,60,1,43.5,4.305121089526129,18.57411002720952,22,0.551,0.061,1,H,Rural,non,2,275.0,7,5,15a34,Q003359,0,16.39
Q003360,E040,52,2,39.8,4.300733706351463,18.45684553150227,31,0.181,0.0168,1,H,Rural,oui,1,831.0,8,4,15a34,Q003360,0,59.52
Q003361,E074,81,3,40.7,4.349476957766513,18.550146749511253,23,0.076,0.0668,1,F,Urbain,oui,0,1013.0,15,7,15a34,Q003361,0,14.97
Q003362,E056,60,1,27.4,4.340400386275022,18.57797808192836,24,0.313,0.0181,1,F,Urbain,non,1,731.0,9,4,15a34,Q003362,0,55.25
Q003363,E004,56,6,35.8,4.374207066237882,18.52560405970188,56,0.184,0.0291,1,H,Urbain,oui,0,57.0,7,5,35plus,Q003363,0,34.36
Q003364,E062,100,6,21.2,4.281290733480407,18.545389729527827,2,0.121,0.0615,1,F,Rural,non,0,175.0,17,8,moins15,Q003364,0,16.26
Q003365,E013,63,3,43.8,4.347415339176482,18.61160932934158,35,0.2,0.061,0,F,Rural,non,3,15.0,13,3,35plus,Q003365,0,16.39
Q003366,E057,98,4,29.6,4.3359333228532195,18.622837752513423,0,0.102,0.0788,1,H,Rural,non,1,288.0,14,5,moins15,Q003366,0,12.69
Q003367,E047,107,2,30.6,4.3700701182697115,18.56251534862928,45,0.295,0.0499,1,H,Urbain,non,2,22.0,9,6,35plus,Q003367,0,20.04
Q003368,E022,102,2,24.4,4.372467999593651,18.54745733841586,25,0.143,0.0125,1,F,Rural,non,1,218.0,7,4,15a34,Q003368,0,80.0
Q003369,E032,115,6,33.7,4.367814035634356,18.58644610306594,5,0.065,0.0673,1,F,Rural,non,2,78.0,18,5,moins15,Q003369,1,14.86
Q003370,E009,84,3,32.1,4.310486440822908,18.531528582006,30,0.283,0.045,1,F,Urbain,non,0,514.0,9,5,15a34,Q003370,1,22.22
Q003371,E075,68,6,46.8,4.361234527499049,18.60220272339152,12,0.152,0.0664,1,F,Rural,non,1,211.0,7,2,moins15,Q003371,0,15.06
Q003372,E018,64,1,40.0,4.334339868599039,18.523755141730152,45,0.326,0.0677,1,F,Rural,non,1,78.0,18,3,35plus,Q003372,0,14.77
Q003373,E024,25,1,30.4,4.425710014179205,18.587500275300478,46,0.096,0.0708,1,F,Urbain,non,1,87.0,10,8,35plus,Q003373,0,14.12
Q003374,E038,100,3,22.3,4.365515891255666,18.549015705652344,13,0.211,0.0752,1,F,Rural,non,1,849.0,13,2,moins15,Q003374,0,13.3
Q003375,E051,84,5,18.0,4.363968968573498,18.519043640796532,39,0.222,0.0579,0,H,Rural,oui,2,730.0,18,2,35plus,Q003375,0,17.27
Q003376,E038,105,3,26.8,4.295955221674518,18.56795918582924,21,0.083,0.0154,0,F,Urbain,non,3,78.0,8,3,15a34,Q003376,0,64.94
Q003377,E038,85,6,24.7,4.330479889300226,18.53038531451817,26,0.131,0.0498,1,F,Urbain,non,1,413.0,14,6,15a34,Q003377,0,20.08
Q003378,E044,58,1,36.4,4.372939732599603,18.5997139029632,60,0.18,0.0169,1,F,Rural,non,2,157.0,10,7,35plus,Q003378,0,59.17
Q003379,E065,36,6,33.0,4.356063508415968,18.500284010763803,25,0.167,0.0697,1,H,Rural,non,1,335.0,18,2,15a34,Q003379,0,14.35
Q003380,E030,119,3,34.1,4.355523946347317,18.56123384838427,53,0.135,0.0467,0,F,Urbain,non,0,137.0,10,4,35plus,Q003380,0,21.41
Q003381,E063,89,2,27.4,4.272314858570356,18.51339573581998,57,0.203,0.0671,1,F,Rural,non,2,495.0,16,2,35plus,Q003381,0,14.9
Q003382,E060,105,4,35.1,4.319296281584847,18.610056879824203,25,0.303,0.021,0,F,Rural,oui,0,82.0,11,2,15a34,Q003382,1,47.62
Q003383,E073,71,5,24.1,4.34625392774796,18.585733842008207,35,0.514,0.0411,1,H,Urbain,non,1,68.0,15,1,35plus,Q003383,0,24.33
Q003384,E069,62,6,33.4,4.420084116140467,18.547760598100048,24,0.118,0.032,1,F,Rural,oui,0,117.0,9,3,15a34,Q003384,0,31.25
Q003385,E060,5,1,39.8,4.265446175972697,18.54923558343986,31,0.195,0.0295,1,H,Rural,non,0,142.0,8,3,15a34,Q003385,0,33.9
Q003386,E019,9,5,31.4,4.307795779799396,18.63422001894259,41,0.321,0.0226,1,F,Rural,oui,0,16.0,11,1,35plus,Q003386,0,44.25
Q003387,E059,85,2,37.1,4.265089369810134,18.587955414441367,29,0.252,0.0587,1,H,Rural,oui,1,595.0,8,1,15a34,Q003387,0,17.04
Q003388,E056,27,4,20.2,4.376270419497729,18.51221055238414,37,0.096,0.0153,1,H,Rural,non,1,325.0,18,4,35plus,Q003388,0,65.36
Q003389,E022,10,3,19.6,4.419307860319609,18.59673525175552,20,0.052,0.048,0,F,Urbain,oui,0,37.0,18,4,15a34,Q003389,0,20.83
Q003390,E051,94,5,36.3,4.378025994610439,18.52186270422188,17,0.187,0.0758,1,H,Urbain,oui,1,478.0,14,1,15a34,Q003390,0,13.19
Q003391,E019,75,3,41.3,4.388860945047196,18.55765000347452,25,0.104,0.04,1,F,Rural,oui,0,225.0,15,4,15a34,Q003391,0,25.0
Q003392,E040,14,2,32.3,4.308398229121544,18.445088194642683,33,0.21,0.0486,1,F,Rural,non,1,260.0,10,8,15a34,Q003392,0,20.58
Q003393,E060,60,3,49.0,4.378471554045525,18.590746921445188,50,0.174,0.0428,1,F,Urbain,non,1,377.0,17,7,35plus,Q003393,0,23.36
Q003394,E015,57,5,23.9,4.321376635877886,18.516516322401344,28,0.162,0.0402,1,H,Rural,non,1,123.0,17,5,15a34,Q003394,0,24.88
Q003395,E026,1,6,29.2,4.362987391150997,18.539619365800142,37,0.152,0.0479,1,H,Urbain,non,2,849.0,15,2,35plus,Q003395,0,20.88
Q003396,E060,73,1,35.0,4.3851211249343836,18.480343795466936,17,0.141,0.0207,1,H,Urbain,non,2,1872.0,12,6,15a34,Q003396,0,48.31
Q003397,E035,48,4,37.3,4.3454036110775505,18.559019102534094,44,0.334,0.0348,1,H,Rural,non,1,38.0,12,6,35plus,Q003397,0,28.74
Q003398,E073,106,1,29.9,4.4010082319215735,18.55352306685165,25,0.241,0.0296,1,H,Urbain,non,1,84.0,16,1,15a34,Q003398,0,33.78
Q003399,E001,14,4,26.6,4.35182039774677,18.486280899664497,27,0.064,0.0152,1,H,Rural,non,2,832.0,17,1,15a34,Q003399,0,65.79
Q003400,E055,102,4,38.3,4.373681314265013,18.551631178121422,32,0.117,0.0624,1,F,Urbain,non,3,405.0,9,2,15a34,Q003400,0,16.03
Q003401,E062,1,6,34.9,4.4545486016320135,18.53674085522996,23,0.239,0.0486,1,H,Rural,non,1,147.0,14,4,15a34,Q003401,0,20.58
Q003402,E069,92,2,31.6,4.384874416606647,18.611197206899757,14,0.115,0.0285,1,F,Rural,oui,0,443.0,10,2,moins15,Q003402,0,35.09
Q003403,E012,94,5,37.5,4.322530715019152,18.514575738829077,38,0.165,0.026,1,H,Rural,non,0,277.0,15,8,35plus,Q003403,0,38.46
Q003404,E074,49,5,33.0,4.3359762084571924,18.573949543279966,44,0.122,0.021,1,H,Rural,non,1,88.0,7,5,35plus,Q003404,0,47.62
Q003405,E030,34,4,12.6,4.40365496450119,18.476478107306505,11,0.122,0.0235,0,F,Urbain,oui,1,158.0,7,3,moins15,Q003405,1,42.55
Q003406,E027,18,4,32.8,4.412135314893324,18.553999817058184,35,0.212,0.015,1,F,Urbain,non,1,26.0,16,8,35plus,Q003406,0,66.67
Q003407,E027,41,4,28.3,4.358177168764469,18.567879101702225,34,0.092,0.0136,0,F,Rural,non,0,242.0,17,3,15a34,Q003407,0,73.53
Q003408,E048,81,1,27.5,4.2836459496754795,18.570370828643735,25,0.171,0.0237,1,F,Urbain,non,2,241.0,15,6,15a34,Q003408,0,42.19
Q003409,E050,87,5,30.3,4.312487324587258,18.54406048089084,25,0.034,0.0322,1,H,Rural,non,1,207.0,14,5,15a34,Q003409,0,31.06
Q003410,E036,22,3,34.2,4.36903725279692,18.636588470971287,47,0.047,0.0386,1,H,Urbain,non,0,70.0,10,3,35plus,Q003410,0,25.91
Q003411,E006,2,1,20.9,4.389018911968162,18.53197073707902,63,0.305,0.0464,1,H,Urbain,non,1,185.0,10,5,35plus,Q003411,0,21.55
Q003412,E074,68,4,40.6,4.410238550888412,18.57408667710857,50,0.221,0.0487,1,F,Urbain,non,2,70.0,7,4,35plus,Q003412,0,20.53
Q003413,E017,70,6,34.1,4.258390442314412,18.534258603568503,39,0.205,0.0725,0,F,Urbain,non,1,476.0,10,6,35plus,Q003413,0,13.79
Q003414,E008,118,5,26.5,4.40357349388026,18.5081038324583,48,0.152,0.0528,1,H,Rural,oui,1,760.0,17,6,35plus,Q003414,0,18.94
Q003415,E045,92,2,45.3,4.4313503729655705,18.490617951902266,40,0.299,0.0577,1,H,Rural,non,2,261.0,10,2,35plus,Q003415,1,17.33
Q003416,E031,67,5,34.3,4.2403220811414,18.504279522326776,20,0.188,0.0386,1,H,Urbain,oui,2,554.0,12,2,15a34,Q003416,0,25.91
Q003417,E047,72,6,24.7,4.359734490539409,18.58021561691639,36,0.219,0.0479,1,F,Rural,oui,1,208.0,11,4,35plus,Q003417,0,20.88
Q003418,E066,78,2,45.0,4.397888826520556,18.61635321349365,11,0.28,0.0283,1,H,Urbain,non,3,146.0,16,1,moins15,Q003418,0,35.34
Q003419,E008,55,4,43.5,4.289428801491419,18.580063570091635,20,0.51,0.0664,1,F,Urbain,oui,1,419.0,13,4,15a34,Q003419,0,15.06
Q003420,E022,82,6,27.6,4.335029503634724,18.533248941086214,45,0.05,0.0748,1,H,Rural,oui,1,520.0,7,3,35plus,Q003420,0,13.37
Q003421,E039,24,1,31.7,4.388010391011406,18.518585438460427,28,0.058,0.0773,0,H,Rural,oui,0,162.0,18,6,15a34,Q003421,0,12.94
Q003422,E060,100,3,30.8,4.333863661220833,18.558212460000952,18,0.161,0.0747,0,F,Rural,oui,1,503.0,16,4,15a34,Q003422,0,13.39
Q003423,E046,104,3,20.8,4.341818481344996,18.497933429504315,22,0.191,0.0688,1,H,Urbain,non,0,456.0,10,7,15a34,Q003423,0,14.53
Q003424,E029,53,1,36.3,4.371040355699365,18.594188422628537,12,0.349,0.0705,1,F,Rural,non,0,138.0,11,8,moins15,Q003424,0,14.18
Q003425,E046,55,2,39.9,4.301510034280805,18.56847440044561,35,0.081,0.0654,1,H,Rural,non,1,810.0,8,2,35plus,Q003425,0,15.29
Q003426,E074,60,4,38.6,4.306655290392638,18.501612441435167,25,0.235,0.0519,0,H,Rural,non,2,17.0,14,4,15a34,Q003426,1,19.27
Q003427,E037,99,2,34.2,4.383419879232967,18.624568619431642,27,0.147,0.0126,1,F,Urbain,oui,3,376.0,16,8,15a34,Q003427,0,79.37
Q003428,E067,22,2,40.6,4.407447055353106,18.48969102191493,37,0.242,0.0266,1,F,Rural,oui,1,506.0,14,6,35plus,Q003428,0,37.59
Q003429,E059,41,2,26.1,4.379926025585229,18.552587932056177,36,0.118,0.0573,1,F,Rural,non,0,105.0,14,3,35plus,Q003429,0,17.45
Q003430,E023,74,1,46.7,4.42806176516995,18.59168869179746,13,0.141,0.0402,1,H,Rural,oui,1,197.0,17,2,moins15,Q003430,0,24.88
Q003431,E019,84,4,28.6,4.380983879785752,18.586716511973872,13,0.039,0.0586,1,H,Rural,oui,2,372.0,15,3,moins15,Q003431,0,17.06
Q003432,E058,36,2,29.4,4.45235160771387,18.518750219289235,29,0.339,0.0772,1,H,Rural,non,1,6.0,15,2,15a34,Q003432,0,12.95
Q003433,E016,15,4,30.0,4.36328947815855,18.52938550254881,40,0.275,0.0747,0,H,Urbain,non,0,207.0,13,5,35plus,Q003433,0,13.39
Q003434,E026,61,5,29.5,4.37263472115662,18.502213124891426,20,0.058,0.0253,1,F,Urbain,non,1,33.0,14,6,15a34,Q003434,0,39.53
Q003435,E018,77,3,32.7,4.380160138329172,18.560939387558207,23,0.379,0.0474,1,F,Urbain,oui,0,392.0,15,7,15a34,Q003435,0,21.1
Q003436,E046,92,6,32.4,4.328598304692555,18.591004439939557,33,0.152,0.048,1,H,Rural,non,1,385.0,14,5,15a34,Q003436,0,20.83
Q003437,E023,1,2,34.9,4.321196588341222,18.45453225533022,32,0.125,0.0191,1,F,Urbain,non,1,16.0,17,4,15a34,Q003437,0,52.36
Q003438,E050,3,6,28.3,4.314995776694932,18.57779354118786,30,0.086,0.0481,1,F,Urbain,non,1,183.0,8,8,15a34,Q003438,0,20.79
Q003439,E071,47,2,35.2,4.332213456147529,18.52540315923925,36,0.218,0.062,1,F,Rural,oui,0,231.0,14,4,35plus,Q003439,0,16.13
Q003440,E063,68,2,26.4,4.463537674967349,18.54535071128345,17,0.16,0.0494,1,F,Urbain,non,0,92.0,10,5,15a34,Q003440,0,20.24
Q003441,E072,1,6,39.1,4.451073971554243,18.496758520276934,53,0.071,0.054,1,H,Rural,non,0,13.0,18,4,35plus,Q003441,0,18.52
Q003442,E002,21,3,39.0,4.3436035997952915,18.51906047915982,26,0.054,0.0536,0,H,Rural,non,1,22.0,12,1,15a34,Q003442,0,18.66
Q003443,E035,51,5,34.0,4.338973379594231,18.649616113524374,56,0.17,0.0239,1,H,Rural,non,0,247.0,16,6,35plus,Q003443,0,41.84
Q003444,E017,34,5,29.5,4.252657315419456,18.53308422047138,0,0.184,0.0794,1,F,Rural,oui,1,45.0,14,8,moins15,Q003444,0,12.59
Q003445,E069,86,3,36.2,4.310286968949594,18.549455658007798,5,0.059,0.0736,1,H,Rural,oui,0,222.0,11,2,moins15,Q003445,1,13.59
Q003446,E054,5,2,27.8,4.319533157377802,18.504257293238688,29,0.202,0.0756,1,F,Urbain,non,0,241.0,18,7,15a34,Q003446,0,13.23
Q003447,E025,107,3,34.2,4.33801578435294,18.67914248701418,46,0.155,0.0417,0,F,Rural,oui,3,124.0,8,7,35plus,Q003447,0,23.98
Q003448,E043,21,3,32.9,4.331515898864783,18.573295152496403,34,0.342,0.0395,0,H,Rural,oui,2,450.0,14,2,15a34,Q003448,0,25.32
Q003449,E046,53,3,52.4,4.370737942309857,18.548924892059624,29,0.246,0.0307,1,H,Rural,oui,2,1589.0,15,4,15a34,Q003449,0,32.57
Q003450,E038,119,2,25.4,4.3987474405583376,18.596018235239043,35,0.043,0.017,1,H,Urbain,oui,1,507.0,16,4,35plus,Q003450,0,58.82
Q003451,E036,80,6,15.3,4.3236101778309965,18.567748881408832,30,0.252,0.0754,1,F,Urbain,oui,0,21.0,17,8,15a34,Q003451,0,13.26
Q003452,E005,120,4,29.5,4.431846305760053,18.541394705009807,60,0.043,0.0137,1,F,Urbain,non,0,128.0,15,2,35plus,Q003452,0,72.99
Q003453,E034,3,5,22.0,4.377283345325602,18.54358561513595,23,0.04,0.0332,1,F,Urbain,non,0,241.0,11,1,15a34,Q003453,0,30.12
Q003454,E027,87,4,28.9,4.404414006573541,18.47303833361587,50,0.11,0.0108,1,H,Rural,non,0,198.0,18,4,35plus,Q003454,0,92.59
Q003455,E062,10,3,24.9,4.338022656777194,18.531722231855493,19,0.184,0.0453,1,H,Urbain,non,0,112.0,15,4,15a34,Q003455,0,22.08
Q003456,E065,74,2,27.7,4.387323008475517,18.524733939180994,26,0.153,0.0739,1,F,Urbain,non,0,222.0,18,5,15a34,Q003456,0,13.53
Q003457,E057,40,6,26.5,4.382675521769118,18.566052794777484,16,0.36,0.0342,1,F,Urbain,non,1,335.0,8,3,15a34,Q003457,0,29.24
Q003458,E003,94,1,40.7,4.433379264992522,18.539413156330916,43,0.382,0.0616,1,F,Rural,non,3,924.0,17,3,35plus,Q003458,0,16.23
Q003459,E064,15,2,33.7,4.392634646841773,18.584289732083867,49,0.43,0.0527,0,F,Urbain,oui,2,6.0,18,3,35plus,Q003459,0,18.98
Q003460,E030,108,5,41.5,4.402685426053813,18.554986152863908,28,0.119,0.0379,1,F,Rural,oui,1,314.0,18,2,15a34,Q003460,0,26.39
Q003461,E032,58,4,34.3,4.333549446947317,18.507938189141825,39,0.057,0.0607,1,F,Rural,non,2,913.0,13,4,35plus,Q003461,0,16.47
Q003462,E071,63,4,40.5,4.419796154467729,18.624437322133197,32,0.23,0.0325,1,H,Urbain,oui,1,625.0,9,1,15a34,Q003462,0,30.77
Q003463,E066,69,1,31.9,4.296192292027233,18.530669196475415,39,0.191,0.0126,1,H,Rural,non,1,411.0,14,7,35plus,Q003463,1,79.37
Q003464,E004,5,2,45.2,4.33134800502491,18.577712118271563,48,0.322,0.0195,1,F,Urbain,oui,1,835.0,10,2,35plus,Q003464,0,51.28
Q003465,E027,38,4,37.3,4.374065059909185,18.48444600396859,13,0.06,0.0189,1,H,Rural,oui,0,54.0,7,1,moins15,Q003465,0,52.91
Q003466,E057,86,2,28.5,4.3023646852066975,18.58850698874059,15,0.139,0.014,1,F,Rural,oui,1,660.0,11,4,15a34,Q003466,0,71.43
Q003467,E041,116,3,38.3,4.313841037428671,18.46820350104016,22,0.125,0.0161,1,H,Urbain,oui,3,412.0,14,3,15a34,Q003467,0,62.11
Q003468,E020,119,6,34.2,4.31386602796283,18.64685467101104,24,0.408,0.0458,1,H,Rural,oui,4,217.0,16,7,15a34,Q003468,0,21.83
Q003469,E040,65,4,32.6,4.3789332162087105,18.5842359418065,34,0.198,0.0793,1,F,Urbain,non,1,60.0,9,2,15a34,Q003469,0,12.61
Q003470,E065,31,4,34.7,4.35205231050839,18.539123934042554,31,0.148,0.0772,1,F,Rural,non,0,243.0,11,6,15a34,Q003470,0,12.95
Q003471,E017,58,2,39.3,4.408186604855571,18.578569581653014,27,0.572,0.0591,1,F,Rural,non,1,265.0,15,7,15a34,Q003471,0,16.92
Q003472,E056,56,4,19.2,4.454029516466279,18.486630623793754,29,0.079,0.0586,0,F,Rural,non,0,340.0,13,6,15a34,Q003472,0,17.06
Q003473,E056,48,6,31.5,4.373521865401874,18.539885334170325,34,0.179,0.0173,0,F,Rural,non,1,785.0,16,6,15a34,Q003473,0,57.8
Q003474,E067,44,4,38.8,4.3344260983740694,18.58724752114098,20,0.188,0.0455,0,H,Rural,oui,1,669.0,16,3,15a34,Q003474,1,21.98
Q003475,E023,105,5,35.7,4.378416654452488,18.578652400427245,0,0.132,0.0285,0,H,Rural,non,0,10.0,15,4,moins15,Q003475,0,35.09
Q003476,E017,47,6,26.1,4.315214746466676,18.549612799600673,17,0.161,0.0323,1,H,Rural,non,2,36.0,7,1,15a34,Q003476,0,30.96
Q003477,E042,4,6,17.4,4.356816786263843,18.56577809494401,47,0.027,0.067,0,H,Rural,non,0,30.0,17,6,35plus,Q003477,1,14.93
Q003478,E040,87,3,45.9,4.483112588807594,18.604033168615942,0,0.346,0.047,1,H,Rural,oui,1,253.0,16,2,moins15,Q003478,0,21.28
Q003479,E031,80,2,32.7,4.349845187918297,18.5861509328807,48,0.05,0.0214,1,H,Urbain,oui,0,227.0,14,5,35plus,Q003479,0,46.73
Q003480,E059,46,2,44.6,4.375132539827122,18.45607051153509,20,0.157,0.017,0,F,Rural,non,0,368.0,9,3,15a34,Q003480,1,58.82
Q003481,E060,76,5,39.6,4.351923700118656,18.549611774258327,45,0.326,0.0287,1,F,Urbain,non,3,404.0,13,2,35plus,Q003481,1,34.84
Q003482,E019,113,3,28.4,4.339520885492547,18.55093312924688,15,0.025,0.0645,1,H,Rural,non,1,86.0,10,7,15a34,Q003482,0,15.5
Q003483,E060,111,5,16.5,4.384045103075965,18.48747535373871,0,0.379,0.036,1,F,Rural,non,1,576.0,17,5,moins15,Q003483,0,27.78
Q003484,E018,95,5,30.8,4.2964545408235,18.49721003993657,18,0.336,0.0596,1,H,Urbain,non,0,179.0,17,8,15a34,Q003484,0,16.78
Q003485,E031,71,4,33.7,4.351690645344174,18.62486252418651,29,0.258,0.0406,1,F,Rural,non,0,156.0,10,6,15a34,Q003485,0,24.63
Q003486,E003,4,1,37.2,4.292127613608207,18.5137000528531,35,0.07,0.0511,0,F,Urbain,oui,0,688.0,18,2,35plus,Q003486,1,19.57
Q003487,E026,62,5,26.2,4.4372236976895,18.52882858460304,9,0.211,0.0117,1,F,Rural,oui,2,30.0,13,3,moins15,Q003487,0,85.47
Q003488,E072,99,2,35.2,4.409360363143397,18.51001506368551,35,0.264,0.0561,1,F,Rural,non,0,242.0,7,2,35plus,Q003488,1,17.83
Q003489,E034,102,4,35.2,4.3215914189781675,18.570664953059136,31,0.335,0.0312,1,H,Urbain,non,0,66.0,16,1,15a34,Q003489,0,32.05
Q003490,E054,93,2,40.9,4.2672084134489445,18.56396785045318,21,0.054,0.0154,1,F,Rural,oui,0,355.0,12,1,15a34,Q003490,0,64.94
Q003491,E009,119,1,31.9,4.384518438544683,18.646922083383547,32,0.065,0.0482,0,H,Urbain,non,3,118.0,16,6,15a34,Q003491,0,20.75
Q003492,E048,62,4,37.1,4.357814148959089,18.523173704964112,32,0.093,0.0716,1,F,Urbain,oui,2,621.0,15,2,15a34,Q003492,0,13.97
Q003493,E028,14,3,36.0,4.472188504556601,18.576179518568658,38,0.066,0.0687,1,F,Rural,oui,0,163.0,9,6,35plus,Q003493,0,14.56
Q003494,E056,60,4,40.1,4.430086743114176,18.455658561563897,34,0.106,0.0676,1,F,Rural,non,2,235.0,9,2,15a34,Q003494,0,14.79
Q003495,E070,39,3,28.3,4.391757449090806,18.47908817350558,32,0.193,0.0116,1,F,Rural,non,1,58.0,10,2,15a34,Q003495,0,86.21
Q003496,E040,101,3,12.5,4.333588074488851,18.616575531986808,60,0.323,0.0462,1,H,Urbain,oui,1,112.0,15,5,35plus,Q003496,0,21.65
Q003497,E008,94,1,32.3,4.346920275031858,18.605254045802894,1,0.127,0.0449,1,H,Rural,oui,1,241.0,10,5,moins15,Q003497,0,22.27
Q003498,E036,51,2,32.4,4.375105443863675,18.5721946361403,11,0.36,0.0221,1,F,Rural,oui,2,130.0,17,7,moins15,Q003498,0,45.25
Q003499,E010,47,6,25.9,4.37775164663263,18.606327389262404,47,0.158,0.0543,1,F,Urbain,oui,3,473.0,15,3,35plus,Q003499,0,18.42
Q003500,E034,20,5,23.4,4.324616648249628,18.49621624242746,9,0.168,0.0702,1,F,Rural,oui,0,120.0,18,8,moins15,Q003500,0,14.25
Q003501,E005,6,3,30.0,4.2917969702258425,18.63263284985489,44,0.153,0.0378,1,F,Urbain,oui,1,1049.0,17,7,35plus,Q003501,0,26.46
Q003502,E049,38,1,33.2,4.4564113496572535,18.498257146295686,35,0.206,0.0455,1,H,Urbain,non,1,564.0,13,1,35plus,Q003502,0,21.98
