client_id,satisfaction,date_enquete
36205,6.0,2026-06-15
28034,7.0,2026-06-15
42862,8.0,2026-06-15
17536,10.0,2026-06-15
48788,7.0,2026-06-15
61566,7.0,2026-06-15
71704,7.0,2026-06-15
63653,6.0,2026-06-15
47617,8.0,2026-06-15
4179,8.0,2026-06-15
75156,5.0,2026-06-15
39331,10.0,2026-06-15
29361,8.0,2026-06-15
60013,10.0,2026-06-15
53325,8.0,2026-06-15
17084,6.0,2026-06-15
59681,9.0,2026-06-15
14409,5.0,2026-06-15
62872,9.0,2026-06-15
73285,7.0,2026-06-15
4783,6.0,2026-06-15
66983,7.0,2026-06-15
26652,8.0,2026-06-15
12472,7.0,2026-06-15
22325,10.0,2026-06-15
59382,6.0,2026-06-15
33364,8.0,2026-06-15
58580,6.0,2026-06-15
11603,8.0,2026-06-15
22221,8.0,2026-06-15
21659,6.0,2026-06-15
6007,7.0,2026-06-15
60910,7.0,2026-06-15
68686,8.0,2026-06-15
27083,10.0,2026-06-15
53745,10.0,2026-06-15
75974,9.0,2026-06-15
13685,8.0,2026-06-15
32003,7.0,2026-06-15
55575,9.0,2026-06-15
37467,9.0,2026-06-15
61683,4.0,2026-06-15
33583,7.0,2026-06-15
38312,7.0,2026-06-15
10780,7.0,2026-06-15
12284,9.0,2026-06-15
28628,8.0,2026-06-15
74469,6.0,2026-06-15
18520,7.0,2026-06-15
67037,8.0,2026-06-15
13223,7.0,2026-06-15
24455,10.0,2026-06-15
35055,8.0,2026-06-15
7877,8.0,2026-06-15
23606,7.0,2026-06-15
50809,9.0,2026-06-15
23922,8.0,2026-06-15
5304,6.0,2026-06-15
2826,10.0,2026-06-15
938,5.0,2026-06-15
41966,7.0,2026-06-15
6540,8.0,2026-06-15
58402,6.0,2026-06-15
75432,9.0,2026-06-15
59819,6.0,2026-06-15
62352,6.0,2026-06-15
59522,7.0,2026-06-15
35171,8.0,2026-06-15
12842,6.0,2026-06-15
11244,5.0,2026-06-15
10231,8.0,2026-06-15
33608,5.0,2026-06-15
65814,8.0,2026-06-15
37218,9.0,2026-06-15
27713,7.0,2026-06-15
24522,8.0,2026-06-15
79495,8.0,2026-06-15
26597,9.0,2026-06-15
11104,8.0,2026-06-15
65221,7.0,2026-06-15
65676,8.0,2026-06-15
78711,7.0,2026-06-15
4379,8.0,2026-06-15
49071,10.0,2026-06-15
9701,9.0,2026-06-15
17026,7.0,2026-06-15
53262,8.0,2026-06-15
18882,9.0,2026-06-15
30406,5.0,2026-06-15
16444,9.0,2026-06-15
24075,9.0,2026-06-15
8626,8.0,2026-06-15
66080,8.0,2026-06-15
33370,7.0,2026-06-15
53187,5.0,2026-06-15
70947,9.0,2026-06-15
5837,9.0,2026-06-15
73127,7.0,2026-06-15
65276,5.0,2026-06-15
54521,8.0,2026-06-15
3856,8.0,2026-06-15
27464,10.0,2026-06-15
56278,7.0,2026-06-15
22461,7.0,2026-06-15
5890,7.0,2026-06-15
5188,7.0,2026-06-15
65798,6.0,2026-06-15
64984,9.0,2026-06-15
56438,6.0,2026-06-15
56081,5.0,2026-06-15
12286,7.0,2026-06-15
13010,8.0,2026-06-15
14325,9.0,2026-06-15
66017,4.0,2026-06-15
19806,10.0,2026-06-15
30310,7.0,2026-06-15
8977,6.0,2026-06-15
3307,9.0,2026-06-15
63649,6.0,2026-06-15
34296,7.0,2026-06-15
62795,8.0,2026-06-15
42048,8.0,2026-06-15
16026,9.0,2026-06-15
26722,9.0,2026-06-15
69130,7.0,2026-06-15
14447,8.0,2026-06-15
3977,7.0,2026-06-15
25235,7.0,2026-06-15
50041,7.0,2026-06-15
62781,6.0,2026-06-15
398,7.0,2026-06-15
75066,7.0,2026-06-15
22423,7.0,2026-06-15
1023,9.0,2026-06-15
13027,7.0,2026-06-15
28579,7.0,2026-06-15
72767,5.0,2026-06-15
6616,7.0,2026-06-15
38340,8.0,2026-06-15
2697,10.0,2026-06-15
16646,6.0,2026-06-15
20805,8.0,2026-06-15
21054,8.0,2026-06-15
39301,7.0,2026-06-15
14656,10.0,2026-06-15
4715,8.0,2026-06-15
47911,9.0,2026-06-15
49799,7.0,2026-06-15
41623,9.0,2026-06-15
788,9.0,2026-06-15
75944,8.0,2026-06-15
10739,8.0,2026-06-15
40789,10.0,2026-06-15
2637,8.0,2026-06-15
54299,6.0,2026-06-15
40659,6.0,2026-06-15
52759,10.0,2026-06-15
36921,9.0,2026-06-15
14730,9.0,2026-06-15
75003,7.0,2026-06-15
26562,8.0,2026-06-15
14668,8.0,2026-06-15
33142,6.0,2026-06-15
25972,9.0,2026-06-15
44863,8.0,2026-06-15
41332,7.0,2026-06-15
75604,6.0,2026-06-15
39251,7.0,2026-06-15
72483,5.0,2026-06-15
1435,10.0,2026-06-15
75948,7.0,2026-06-15
60303,8.0,2026-06-15
18738,9.0,2026-06-15
22400,10.0,2026-06-15
11581,6.0,2026-06-15
49594,7.0,2026-06-15
5779,8.0,2026-06-15
39496,8.0,2026-06-15
24542,10.0,2026-06-15
11467,9.0,2026-06-15
2093,9.0,2026-06-15
41195,6.0,2026-06-15
3072,4.0,2026-06-15
1502,7.0,2026-06-15
75240,8.0,2026-06-15
4756,6.0,2026-06-15
63982,6.0,2026-06-15
10373,5.0,2026-06-15
28251,7.0,2026-06-15
27478,7.0,2026-06-15
7194,8.0,2026-06-15
30492,8.0,2026-06-15
60153,6.0,2026-06-15
70289,7.0,2026-06-15
31416,10.0,2026-06-15
32934,7.0,2026-06-15
23647,9.0,2026-06-15
8589,10.0,2026-06-15
50512,9.0,2026-06-15
56533,7.0,2026-06-15
49199,7.0,2026-06-15
66550,8.0,2026-06-15
46080,8.0,2026-06-15
76322,7.0,2026-06-15
59510,7.0,2026-06-15
72427,4.0,2026-06-15
9059,7.0,2026-06-15
33911,9.0,2026-06-15
65304,9.0,2026-06-15
22193,9.0,2026-06-15
19903,7.0,2026-06-15
1913,9.0,2026-06-15
60787,7.0,2026-06-15
43560,7.0,2026-06-15
40115,9.0,2026-06-15
23374,8.0,2026-06-15
16447,8.0,2026-06-15
22107,7.0,2026-06-15
12647,8.0,2026-06-15
38644,7.0,2026-06-15
5117,10.0,2026-06-15
32829,8.0,2026-06-15
37709,6.0,2026-06-15
66581,6.0,2026-06-15
46116,6.0,2026-06-15
28890,5.0,2026-06-15
19014,7.0,2026-06-15
60185,7.0,2026-06-15
37913,9.0,2026-06-15
11950,9.0,2026-06-15
31113,7.0,2026-06-15
44059,7.0,2026-06-15
67788,7.0,2026-06-15
14082,10.0,2026-06-15
16093,9.0,2026-06-15
30938,10.0,2026-06-15
36590,8.0,2026-06-15
4393,8.0,2026-06-15
14695,5.0,2026-06-15
49757,7.0,2026-06-15
31750,7.0,2026-06-15
76234,8.0,2026-06-15
20999,8.0,2026-06-15
58532,8.0,2026-06-15
55463,6.0,2026-06-15
68145,8.0,2026-06-15
39831,10.0,2026-06-15
660,10.0,2026-06-15
73425,9.0,2026-06-15
10284,8.0,2026-06-15
43576,8.0,2026-06-15
56557,6.0,2026-06-15
47483,7.0,2026-06-15
28840,5.0,2026-06-15
58383,7.0,2026-06-15
67330,8.0,2026-06-15
12668,10.0,2026-06-15
1584,7.0,2026-06-15
25942,8.0,2026-06-15
20510,8.0,2026-06-15
38946,9.0,2026-06-15
61476,7.0,2026-06-15
18798,8.0,2026-06-15
29999,9.0,2026-06-15
67117,6.0,2026-06-15
33766,7.0,2026-06-15
67528,8.0,2026-06-15
19135,8.0,2026-06-15
68776,10.0,2026-06-15
52320,8.0,2026-06-15
62284,9.0,2026-06-15
26814,9.0,2026-06-15
33141,9.0,2026-06-15
34020,9.0,2026-06-15
68121,8.0,2026-06-15
26300,9.0,2026-06-15
31527,8.0,2026-06-15
67765,7.0,2026-06-15
64039,5.0,2026-06-15
53252,5.0,2026-06-15
77482,7.0,2026-06-15
77004,7.0,2026-06-15
6630,6.0,2026-06-15
50348,6.0,2026-06-15
23849,10.0,2026-06-15
46498,7.0,2026-06-15
77559,8.0,2026-06-15
59696,9.0,2026-06-15
22580,8.0,2026-06-15
53683,7.0,2026-06-15
71761,7.0,2026-06-15
11375,7.0,2026-06-15
62686,6.0,2026-06-15
10564,7.0,2026-06-15
16901,8.0,2026-06-15
39183,9.0,2026-06-15
26658,9.0,2026-06-15
61606,6.0,2026-06-15
2254,6.0,2026-06-15
31665,9.0,2026-06-15
46964,7.0,2026-06-15
69087,8.0,2026-06-15
14475,8.0,2026-06-15
1112,10.0,2026-06-15
25074,6.0,2026-06-15
29672,6.0,2026-06-15
27409,5.0,2026-06-15
20803,10.0,2026-06-15
57709,7.0,2026-06-15
74417,8.0,2026-06-15
54455,9.0,2026-06-15
65236,8.0,2026-06-15
34941,7.0,2026-06-15
7997,9.0,2026-06-15
67526,8.0,2026-06-15
39124,7.0,2026-06-15
73821,7.0,2026-06-15
41775,8.0,2026-06-15
77294,9.0,2026-06-15
35806,6.0,2026-06-15
56032,9.0,2026-06-15
20696,7.0,2026-06-15
76342,7.0,2026-06-15
30722,9.0,2026-06-15
48536,9.0,2026-06-15
18591,6.0,2026-06-15
21721,10.0,2026-06-15
36445,7.0,2026-06-15
73229,9.0,2026-06-15
31268,5.0,2026-06-15
19748,9.0,2026-06-15
48540,8.0,2026-06-15
77060,10.0,2026-06-15
75598,10.0,2026-06-15
31581,9.0,2026-06-15
29262,7.0,2026-06-15
64906,5.0,2026-06-15
39111,9.0,2026-06-15
9105,9.0,2026-06-15
15704,9.0,2026-06-15
50184,7.0,2026-06-15
4685,9.0,2026-06-15
9171,5.0,2026-06-15
47602,5.0,2026-06-15
56566,10.0,2026-06-15
14182,8.0,2026-06-15
2080,6.0,2026-06-15
44586,9.0,2026-06-15
35751,8.0,2026-06-15
37866,9.0,2026-06-15
34254,9.0,2026-06-15
14502,5.0,2026-06-15
37436,8.0,2026-06-15
9026,8.0,2026-06-15
12368,6.0,2026-06-15
74210,7.0,2026-06-15
49292,5.0,2026-06-15
50662,9.0,2026-06-15
46485,7.0,2026-06-15
52082,9.0,2026-06-15
28706,7.0,2026-06-15
74162,9.0,2026-06-15
72557,6.0,2026-06-15
37742,9.0,2026-06-15
54575,8.0,2026-06-15
37943,6.0,2026-06-15
30904,6.0,2026-06-15
23419,10.0,2026-06-15
75027,7.0,2026-06-15
66237,7.0,2026-06-15
6121,9.0,2026-06-15
47954,7.0,2026-06-15
11907,8.0,2026-06-15
63940,9.0,2026-06-15
25445,9.0,2026-06-15
59350,6.0,2026-06-15
13690,7.0,2026-06-15
21566,9.0,2026-06-15
52766,8.0,2026-06-15
48728,9.0,2026-06-15
60311,9.0,2026-06-15
35528,6.0,2026-06-15
48906,5.0,2026-06-15
2351,7.0,2026-06-15
14412,6.0,2026-06-15
57038,5.0,2026-06-15
75032,9.0,2026-06-15
41718,7.0,2026-06-15
7729,8.0,2026-06-15
22854,5.0,2026-06-15
26339,9.0,2026-06-15
35579,4.0,2026-06-15
50435,8.0,2026-06-15
50519,9.0,2026-06-15
13272,10.0,2026-06-15
6936,7.0,2026-06-15
54213,6.0,2026-06-15
74208,7.0,2026-06-15
12085,7.0,2026-06-15
64336,7.0,2026-06-15
54530,6.0,2026-06-15
65612,9.0,2026-06-15
59564,7.0,2026-06-15
1196,8.0,2026-06-15
72428,8.0,2026-06-15
67121,6.0,2026-06-15
198,8.0,2026-06-15
47226,7.0,2026-06-15
37078,7.0,2026-06-15
68907,8.0,2026-06-15
32777,9.0,2026-06-15
25410,5.0,2026-06-15
1441,8.0,2026-06-15
22604,8.0,2026-06-15
40861,6.0,2026-06-15
28000,6.0,2026-06-15
17565,6.0,2026-06-15
48664,10.0,2026-06-15
52108,8.0,2026-06-15
67474,7.0,2026-06-15
70223,8.0,2026-06-15
33985,8.0,2026-06-15
44968,6.0,2026-06-15
68624,6.0,2026-06-15
75099,9.0,2026-06-15
61560,5.0,2026-06-15
54220,7.0,2026-06-15
71612,5.0,2026-06-15
7666,7.0,2026-06-15
40197,6.0,2026-06-15
19949,6.0,2026-06-15
39127,9.0,2026-06-15
33448,6.0,2026-06-15
29280,9.0,2026-06-15
34112,6.0,2026-06-15
60531,8.0,2026-06-15
73331,8.0,2026-06-15
11982,7.0,2026-06-15
49914,7.0,2026-06-15
64390,7.0,2026-06-15
56672,7.0,2026-06-15
14453,10.0,2026-06-15
42819,5.0,2026-06-15
76717,6.0,2026-06-15
41529,9.0,2026-06-15
70327,10.0,2026-06-15
65868,7.0,2026-06-15
57703,8.0,2026-06-15
28107,10.0,2026-06-15
56189,8.0,2026-06-15
44833,7.0,2026-06-15
25543,7.0,2026-06-15
29525,9.0,2026-06-15
29514,10.0,2026-06-15
37278,8.0,2026-06-15
68925,9.0,2026-06-15
22455,8.0,2026-06-15
31429,8.0,2026-06-15
49741,8.0,2026-06-15
62200,7.0,2026-06-15
28866,9.0,2026-06-15
25460,10.0,2026-06-15
9867,8.0,2026-06-15
7208,10.0,2026-06-15
23200,6.0,2026-06-15
26558,9.0,2026-06-15
29376,6.0,2026-06-15
70294,7.0,2026-06-15
75433,6.0,2026-06-15
70183,10.0,2026-06-15
21359,7.0,2026-06-15
21920,6.0,2026-06-15
915,7.0,2026-06-15
52708,7.0,2026-06-15
44641,10.0,2026-06-15
40312,10.0,2026-06-15
9051,10.0,2026-06-15
79537,9.0,2026-06-15
4099,7.0,2026-06-15
77355,6.0,2026-06-15
32974,10.0,2026-06-15
23574,6.0,2026-06-15
36914,8.0,2026-06-15
79087,9.0,2026-06-15
63547,10.0,2026-06-15
24479,7.0,2026-06-15
67341,7.0,2026-06-15
44400,8.0,2026-06-15
71158,9.0,2026-06-15
54895,9.0,2026-06-15
69912,9.0,2026-06-15
30196,8.0,2026-06-15
62461,5.0,2026-06-15
32437,10.0,2026-06-15
35654,7.0,2026-06-15
61633,9.0,2026-06-15
54647,9.0,2026-06-15
77135,7.0,2026-06-15
57024,7.0,2026-06-15
65604,8.0,2026-06-15
50432,10.0,2026-06-15
24049,9.0,2026-06-15
40438,8.0,2026-06-15
4610,6.0,2026-06-15
8290,9.0,2026-06-15
53502,6.0,2026-06-15
55735,7.0,2026-06-15
17158,9.0,2026-06-15
5950,8.0,2026-06-15
7840,8.0,2026-06-15
32668,9.0,2026-06-15
71885,5.0,2026-06-15
22265,10.0,2026-06-15
34095,7.0,2026-06-15
74435,7.0,2026-06-15
77914,8.0,2026-06-15
3703,7.0,2026-06-15
65520,8.0,2026-06-15
79790,7.0,2026-06-15
71186,8.0,2026-06-15
21723,7.0,2026-06-15
4584,8.0,2026-06-15
63072,8.0,2026-06-15
70956,9.0,2026-06-15
39602,7.0,2026-06-15
65448,8.0,2026-06-15
3377,6.0,2026-06-15
25698,9.0,2026-06-15
78105,8.0,2026-06-15
25081,8.0,2026-06-15
48200,7.0,2026-06-15
64139,5.0,2026-06-15
48870,7.0,2026-06-15
3876,8.0,2026-06-15
391,6.0,2026-06-15
34809,9.0,2026-06-15
55165,10.0,2026-06-15
44793,6.0,2026-06-15
19820,7.0,2026-06-15
49562,7.0,2026-06-15
61010,6.0,2026-06-15
67438,7.0,2026-06-15
22389,8.0,2026-06-15
36034,10.0,2026-06-15
53831,6.0,2026-06-15
69803,6.0,2026-06-15
50298,7.0,2026-06-15
30119,7.0,2026-06-15
58405,5.0,2026-06-15
53659,10.0,2026-06-15
64297,7.0,2026-06-15
3498,8.0,2026-06-15
69247,6.0,2026-06-15
60661,6.0,2026-06-15
55738,9.0,2026-06-15
25122,9.0,2026-06-15
716,6.0,2026-06-15
24359,8.0,2026-06-15
16712,7.0,2026-06-15
17446,9.0,2026-06-15
639,8.0,2026-06-15
60192,7.0,2026-06-15
78908,8.0,2026-06-15
42568,7.0,2026-06-15
42910,7.0,2026-06-15
16147,9.0,2026-06-15
61468,9.0,2026-06-15
57759,10.0,2026-06-15
3186,8.0,2026-06-15
40576,9.0,2026-06-15
41771,6.0,2026-06-15
31234,6.0,2026-06-15
75505,7.0,2026-06-15
69495,7.0,2026-06-15
31382,6.0,2026-06-15
63597,5.0,2026-06-15
16884,8.0,2026-06-15
3949,7.0,2026-06-15
47748,5.0,2026-06-15
49162,7.0,2026-06-15
52114,5.0,2026-06-15
4639,7.0,2026-06-15
28896,8.0,2026-06-15
33197,6.0,2026-06-15
25602,8.0,2026-06-15
30665,8.0,2026-06-15
17914,8.0,2026-06-15
1995,8.0,2026-06-15
10954,8.0,2026-06-15
33612,9.0,2026-06-15
60680,5.0,2026-06-15
9860,5.0,2026-06-15
18293,8.0,2026-06-15
45457,8.0,2026-06-15
75593,10.0,2026-06-15
66911,7.0,2026-06-15
44684,9.0,2026-06-15
65584,10.0,2026-06-15
39945,6.0,2026-06-15
17178,7.0,2026-06-15
73859,9.0,2026-06-15
57830,10.0,2026-06-15
17486,6.0,2026-06-15
8520,7.0,2026-06-15
68111,8.0,2026-06-15
75583,10.0,2026-06-15
41149,8.0,2026-06-15
59543,7.0,2026-06-15
4041,7.0,2026-06-15
64068,8.0,2026-06-15
12311,7.0,2026-06-15
21822,9.0,2026-06-15
34577,10.0,2026-06-15
34790,8.0,2026-06-15
3665,6.0,2026-06-15
27375,6.0,2026-06-15
31612,9.0,2026-06-15
62970,8.0,2026-06-15
78241,7.0,2026-06-15
24624,8.0,2026-06-15
41205,8.0,2026-06-15
2716,8.0,2026-06-15
18160,7.0,2026-06-15
10511,6.0,2026-06-15
3683,10.0,2026-06-15
18594,8.0,2026-06-15
46686,6.0,2026-06-15
65454,5.0,2026-06-15
42700,6.0,2026-06-15
1729,9.0,2026-06-15
46518,4.0,2026-06-15
30273,5.0,2026-06-15
4169,8.0,2026-06-15
69881,8.0,2026-06-15
64463,8.0,2026-06-15
76282,8.0,2026-06-15
60198,8.0,2026-06-15
12208,8.0,2026-06-15
13738,7.0,2026-06-15
62626,7.0,2026-06-15
61753,10.0,2026-06-15
4508,7.0,2026-06-15
74005,7.0,2026-06-15
60410,10.0,2026-06-15
48603,8.0,2026-06-15
61400,6.0,2026-06-15
68066,7.0,2026-06-15
47286,6.0,2026-06-15
74538,7.0,2026-06-15
41091,9.0,2026-06-15
76003,7.0,2026-06-15
50922,8.0,2026-06-15
28874,7.0,2026-06-15
11695,6.0,2026-06-15
62403,6.0,2026-06-15
25449,9.0,2026-06-15
77582,7.0,2026-06-15
65942,7.0,2026-06-15
79074,8.0,2026-06-15
38282,9.0,2026-06-15
63973,8.0,2026-06-15
72991,5.0,2026-06-15
53596,10.0,2026-06-15
59645,8.0,2026-06-15
71269,8.0,2026-06-15
27451,8.0,2026-06-15
52353,9.0,2026-06-15
38825,10.0,2026-06-15
45144,8.0,2026-06-15
28669,9.0,2026-06-15
53361,8.0,2026-06-15
23047,7.0,2026-06-15
77706,5.0,2026-06-15
54461,7.0,2026-06-15
48994,8.0,2026-06-15
27445,9.0,2026-06-15
75314,7.0,2026-06-15
19659,9.0,2026-06-15
21909,8.0,2026-06-15
71141,6.0,2026-06-15
5634,8.0,2026-06-15
79873,9.0,2026-06-15
4462,7.0,2026-06-15
39314,5.0,2026-06-15
16016,9.0,2026-06-15
60900,6.0,2026-06-15
49758,7.0,2026-06-15
61825,9.0,2026-06-15
61110,6.0,2026-06-15
79278,6.0,2026-06-15
33848,5.0,2026-06-15
46641,8.0,2026-06-15
3604,9.0,2026-06-15
11812,9.0,2026-06-15
61259,8.0,2026-06-15
67144,9.0,2026-06-15
66142,7.0,2026-06-15
74937,8.0,2026-06-15
45083,10.0,2026-06-15
9407,7.0,2026-06-15
41242,9.0,2026-06-15
75276,8.0,2026-06-15
4003,8.0,2026-06-15
56132,9.0,2026-06-15
19740,7.0,2026-06-15
1409,7.0,2026-06-15
67655,7.0,2026-06-15
38490,5.0,2026-06-15
43832,7.0,2026-06-15
76494,9.0,2026-06-15
1419,7.0,2026-06-15
75167,7.0,2026-06-15
23575,6.0,2026-06-15
52536,10.0,2026-06-15
55574,10.0,2026-06-15
3975,6.0,2026-06-15
24766,8.0,2026-06-15
57973,7.0,2026-06-15
35225,5.0,2026-06-15
481,7.0,2026-06-15
52348,7.0,2026-06-15
32417,10.0,2026-06-15
28465,6.0,2026-06-15
65075,7.0,2026-06-15
58417,9.0,2026-06-15
72681,6.0,2026-06-15
57185,7.0,2026-06-15
75675,9.0,2026-06-15
1230,8.0,2026-06-15
4190,5.0,2026-06-15
72454,4.0,2026-06-15
44285,6.0,2026-06-15
63963,9.0,2026-06-15
18931,6.0,2026-06-15
30876,9.0,2026-06-15
73805,8.0,2026-06-15
7442,7.0,2026-06-15
27182,10.0,2026-06-15
73624,4.0,2026-06-15
43591,9.0,2026-06-15
79592,9.0,2026-06-15
70127,5.0,2026-06-15
61739,7.0,2026-06-15
43693,9.0,2026-06-15
57867,9.0,2026-06-15
49713,5.0,2026-06-15
55457,8.0,2026-06-15
28119,8.0,2026-06-15
37495,5.0,2026-06-15
58153,6.0,2026-06-15
69358,8.0,2026-06-15
58355,7.0,2026-06-15
24871,9.0,2026-06-15
36652,7.0,2026-06-15
56845,7.0,2026-06-15
41785,7.0,2026-06-15
61912,5.0,2026-06-15
790,9.0,2026-06-15
53956,7.0,2026-06-15
26019,8.0,2026-06-15
37818,10.0,2026-06-15
59968,6.0,2026-06-15
75270,10.0,2026-06-15
16449,8.0,2026-06-15
77687,6.0,2026-06-15
73602,8.0,2026-06-15
10308,9.0,2026-06-15
36663,9.0,2026-06-15
47305,8.0,2026-06-15
52264,7.0,2026-06-15
68550,8.0,2026-06-15
54260,8.0,2026-06-15
78240,6.0,2026-06-15
34498,9.0,2026-06-15
8612,7.0,2026-06-15
74849,6.0,2026-06-15
49893,4.0,2026-06-15
33748,9.0,2026-06-15
53621,8.0,2026-06-15
49980,6.0,2026-06-15
9016,7.0,2026-06-15
20260,9.0,2026-06-15
72208,7.0,2026-06-15
23320,8.0,2026-06-15
29777,9.0,2026-06-15
77471,6.0,2026-06-15
21470,8.0,2026-06-15
9853,6.0,2026-06-15
56293,7.0,2026-06-15
50587,7.0,2026-06-15
79597,8.0,2026-06-15
58867,7.0,2026-06-15
1972,9.0,2026-06-15
64029,8.0,2026-06-15
50136,8.0,2026-06-15
60897,7.0,2026-06-15
20336,8.0,2026-06-15
39844,4.0,2026-06-15
60049,10.0,2026-06-15
5846,9.0,2026-06-15
12109,6.0,2026-06-15
56682,9.0,2026-06-15
34955,8.0,2026-06-15
66821,9.0,2026-06-15
19823,6.0,2026-06-15
8393,7.0,2026-06-15
7489,9.0,2026-06-15
23401,7.0,2026-06-15
67824,9.0,2026-06-15
17772,8.0,2026-06-15
5998,8.0,2026-06-15
2138,7.0,2026-06-15
18419,8.0,2026-06-15
14404,6.0,2026-06-15
45991,8.0,2026-06-15
53801,8.0,2026-06-15
63679,7.0,2026-06-15
30139,8.0,2026-06-15
69501,6.0,2026-06-15
31136,8.0,2026-06-15
45634,5.0,2026-06-15
19206,8.0,2026-06-15
44171,6.0,2026-06-15
60481,9.0,2026-06-15
77808,8.0,2026-06-15
59570,8.0,2026-06-15
68728,6.0,2026-06-15
26434,7.0,2026-06-15
28192,7.0,2026-06-15
17181,9.0,2026-06-15
18765,7.0,2026-06-15
30863,7.0,2026-06-15
77792,9.0,2026-06-15
20524,9.0,2026-06-15
16346,5.0,2026-06-15
75092,8.0,2026-06-15
54866,8.0,2026-06-15
2795,7.0,2026-06-15
69077,8.0,2026-06-15
18750,5.0,2026-06-15
30277,7.0,2026-06-15
49910,8.0,2026-06-15
53456,5.0,2026-06-15
69015,7.0,2026-06-15
42246,6.0,2026-06-15
18257,9.0,2026-06-15
5761,9.0,2026-06-15
25984,7.0,2026-06-15
57966,10.0,2026-06-15
46075,6.0,2026-06-15
32889,10.0,2026-06-15
30594,10.0,2026-06-15
1191,9.0,2026-06-15
69593,9.0,2026-06-15
13203,9.0,2026-06-15
37523,9.0,2026-06-15
27617,7.0,2026-06-15
78419,8.0,2026-06-15
73093,8.0,2026-06-15
46834,7.0,2026-06-15
23274,7.0,2026-06-15
52076,8.0,2026-06-15
73031,7.0,2026-06-15
18666,6.0,2026-06-15
51743,7.0,2026-06-15
68975,8.0,2026-06-15
74081,8.0,2026-06-15
76729,8.0,2026-06-15
31096,4.0,2026-06-15
18975,8.0,2026-06-15
11086,9.0,2026-06-15
48122,9.0,2026-06-15
44062,8.0,2026-06-15
39759,6.0,2026-06-15
76885,7.0,2026-06-15
72326,7.0,2026-06-15
7650,5.0,2026-06-15
51873,8.0,2026-06-15
46823,6.0,2026-06-15
10247,7.0,2026-06-15
33053,4.0,2026-06-15
41545,8.0,2026-06-15
42573,7.0,2026-06-15
62182,7.0,2026-06-15
30402,6.0,2026-06-15
70007,6.0,2026-06-15
36241,7.0,2026-06-15
10795,8.0,2026-06-15
49566,6.0,2026-06-15
61373,6.0,2026-06-15
59776,4.0,2026-06-15
68665,7.0,2026-06-15
63879,8.0,2026-06-15
4300,7.0,2026-06-15
36360,7.0,2026-06-15
42005,6.0,2026-06-15
53780,10.0,2026-06-15
55056,7.0,2026-06-15
24232,7.0,2026-06-15
48361,8.0,2026-06-15
15626,7.0,2026-06-15
34727,7.0,2026-06-15
60949,9.0,2026-06-15
23512,8.0,2026-06-15
8876,6.0,2026-06-15
36185,7.0,2026-06-15
21370,7.0,2026-06-15
61719,10.0,2026-06-15
76694,7.0,2026-06-15
1249,8.0,2026-06-15
42530,7.0,2026-06-15
35174,6.0,2026-06-15
38216,7.0,2026-06-15
40281,7.0,2026-06-15
13844,5.0,2026-06-15
3362,5.0,2026-06-15
58524,6.0,2026-06-15
23363,8.0,2026-06-15
19266,7.0,2026-06-15
46726,8.0,2026-06-15
21210,10.0,2026-06-15
55094,7.0,2026-06-15
63116,10.0,2026-06-15
7447,9.0,2026-06-15
18134,5.0,2026-06-15
16500,9.0,2026-06-15
57902,9.0,2026-06-15
61604,7.0,2026-06-15
238,9.0,2026-06-15
59297,7.0,2026-06-15
64340,10.0,2026-06-15
50142,9.0,2026-06-15
35762,7.0,2026-06-15
38729,7.0,2026-06-15
13180,10.0,2026-06-15
66372,6.0,2026-06-15
71059,9.0,2026-06-15
53698,7.0,2026-06-15
2467,7.0,2026-06-15
49049,8.0,2026-06-15
59166,8.0,2026-06-15
78656,8.0,2026-06-15
7258,9.0,2026-06-15
43875,6.0,2026-06-15
55990,8.0,2026-06-15
54558,9.0,2026-06-15
3677,8.0,2026-06-15
58278,8.0,2026-06-15
45198,5.0,2026-06-15
45227,8.0,2026-06-15
7672,6.0,2026-06-15
59757,8.0,2026-06-15
75637,7.0,2026-06-15
61979,5.0,2026-06-15
59654,10.0,2026-06-15
37026,5.0,2026-06-15
28955,9.0,2026-06-15
46837,6.0,2026-06-15
10823,6.0,2026-06-15
32377,6.0,2026-06-15
24074,7.0,2026-06-15
66804,8.0,2026-06-15
53395,7.0,2026-06-15
27836,6.0,2026-06-15
35640,7.0,2026-06-15
42208,8.0,2026-06-15
62863,6.0,2026-06-15
69319,6.0,2026-06-15
26904,7.0,2026-06-15
58846,10.0,2026-06-15
55103,8.0,2026-06-15
42648,8.0,2026-06-15
76337,9.0,2026-06-15
41606,8.0,2026-06-15
48494,8.0,2026-06-15
66369,7.0,2026-06-15
27346,5.0,2026-06-15
16176,9.0,2026-06-15
35841,7.0,2026-06-15
40405,9.0,2026-06-15
26787,6.0,2026-06-15
7073,10.0,2026-06-15
60047,8.0,2026-06-15
9524,9.0,2026-06-15
26102,5.0,2026-06-15
45988,8.0,2026-06-15
69154,8.0,2026-06-15
58238,8.0,2026-06-15
62132,7.0,2026-06-15
50548,9.0,2026-06-15
78154,9.0,2026-06-15
60307,10.0,2026-06-15
64025,8.0,2026-06-15
78429,4.0,2026-06-15
50891,6.0,2026-06-15
4113,7.0,2026-06-15
27496,7.0,2026-06-15
47745,7.0,2026-06-15
68727,8.0,2026-06-15
