questionnaire,enqueteur,grappe,strate,duree_min,lat,lon,age,straightlining,prob_inclusion,repondant,sexe,milieu,compte_bancaire,nb_corrections,distance_grappe_m,heure_debut,rang_dans_journee,classe_age,menage_id,invalide,poids_final
Q000969,E070,73,6,32.6,4.331894322470193,18.568515995703013,7,0.375,0.0739,1,F,Urbain,oui,0,285.0,7,2,moins15,Q000969,0,13.53
Q000970,E003,90,5,32.0,4.3665721247955736,18.51860897325514,37,0.438,0.0307,1,H,Rural,oui,0,46.0,13,4,35plus,Q000970,0,32.57
Q000971,E023,118,1,40.9,4.315819020945356,18.575901150417202,6,0.098,0.0227,1,H,Rural,non,1,15.0,15,3,moins15,Q000971,0,44.05
Q000972,E032,31,3,27.3,4.348333428896263,18.553811311214986,26,0.059,0.0373,0,F,Rural,non,0,710.0,18,4,15a34,Q000972,0,26.81
Q000973,E036,118,1,33.1,4.3048998993202545,18.553147337019894,60,0.455,0.0474,0,F,Rural,oui,0,400.0,17,8,35plus,Q000973,0,21.1
Q000974,E036,78,6,30.2,4.392646231931294,18.57465958836371,39,0.221,0.0643,0,H,Rural,non,0,34.0,16,5,35plus,Q000974,0,15.55
Q000975,E012,10,4,30.1,4.441743037301456,18.544873991411876,35,0.284,0.0129,0,H,Urbain,oui,2,160.0,7,8,35plus,Q000975,0,77.52
Q000976,E017,62,2,34.2,4.469845941204486,18.481965619537124,18,0.244,0.0692,1,H,Urbain,non,1,469.0,16,8,15a34,Q000976,1,14.45
Q000977,E008,17,6,33.2,4.308324027555429,18.540924914221296,54,0.134,0.0461,1,F,Rural,oui,1,100.0,11,8,35plus,Q000977,0,21.69
Q000978,E043,115,4,41.4,4.31710890364024,18.631251089732945,35,0.131,0.0412,1,F,Rural,non,1,235.0,8,7,35plus,Q000978,0,24.27
Q000979,E027,92,1,33.9,4.35750135984193,18.52232890355417,0,0.17,0.0164,0,H,Urbain,non,2,178.0,16,2,moins15,Q000979,1,60.98
Q000980,E043,109,1,37.9,4.401116951128922,18.554704207859494,20,0.269,0.0268,1,F,Rural,non,2,433.0,15,5,15a34,Q000980,0,37.31
Q000981,E045,73,5,35.2,4.355400141709804,18.591717516374896,35,0.287,0.0449,1,F,Rural,non,0,5.0,18,3,35plus,Q000981,0,22.27
Q000982,E053,48,2,43.8,4.41387733314174,18.655965756050996,27,0.101,0.0729,1,H,Rural,non,2,152.0,12,3,15a34,Q000982,0,13.72
Q000983,E042,52,4,31.9,4.392305728015033,18.537212810808455,47,0.419,0.0445,1,H,Urbain,oui,1,993.0,14,7,35plus,Q000983,0,22.47
Q000984,E049,114,6,31.9,4.27730873161861,18.488640576282744,14,0.185,0.0434,1,H,Rural,non,0,198.0,13,1,moins15,Q000984,0,23.04
Q000985,E045,19,2,39.2,4.36847165879093,18.583625912364337,33,0.044,0.0572,1,F,Rural,oui,2,162.0,11,7,15a34,Q000985,0,17.48
Q000986,E049,107,1,31.8,4.303746344422417,18.509386566645563,21,0.125,0.0414,0,F,Urbain,non,2,401.0,10,5,15a34,Q000986,0,24.15
Q000987,E047,51,1,37.5,4.337431827963877,18.56476585568005,33,0.257,0.0759,1,F,Urbain,non,0,566.0,15,4,15a34,Q000987,0,13.18
Q000988,E024,71,6,11.7,4.345085658741104,18.58030133365835,22,0.319,0.0202,0,F,Urbain,non,1,149.0,14,6,15a34,Q000988,1,49.5
Q000989,E019,81,4,27.1,4.402737217497626,18.52603151945973,30,0.363,0.0544,1,H,Rural,non,1,16.0,18,8,15a34,Q000989,1,18.38
Q000990,E060,10,2,44.7,4.36419280089067,18.536396741227183,53,0.133,0.021,1,F,Rural,non,2,587.0,11,1,35plus,Q000990,0,47.62
Q000991,E026,18,1,30.6,4.3423563994361105,18.590960964193826,7,0.16,0.0686,1,H,Rural,non,1,404.0,15,6,moins15,Q000991,0,14.58
Q000992,E042,20,5,43.4,4.470448605292296,18.604630836019357,61,0.063,0.0162,1,F,Rural,non,3,404.0,12,6,35plus,Q000992,0,61.73
Q000993,E015,94,1,38.8,4.320957901054201,18.55221072196351,83,0.171,0.034,0,F,Urbain,non,1,1050.0,10,6,35plus,Q000993,0,29.41
Q000994,E033,10,1,38.2,4.380019178873592,18.558430202311083,23,0.394,0.0238,1,H,Urbain,non,2,205.0,17,5,15a34,Q000994,0,42.02
Q000995,E040,74,4,32.9,4.39897812419765,18.49380322050581,51,0.478,0.0699,1,F,Rural,oui,1,15.0,16,8,35plus,Q000995,0,14.31
Q000996,E047,13,4,32.2,4.373996101765442,18.555903839912286,44,0.474,0.011,1,H,Rural,non,1,244.0,14,3,35plus,Q000996,0,90.91
Q000997,E040,93,4,28.9,4.32066704072047,18.530417549067753,42,0.141,0.0238,1,F,Urbain,non,2,337.0,16,1,35plus,Q000997,0,42.02
Q000998,E028,118,6,34.0,4.3612,18.5551,19,0.235,0.0797,1,H,Rural,non,4,49.0,8,8,15a34,Q000998,1,12.55
Q000999,E073,50,2,32.7,4.396593960069929,18.62091074052745,16,0.266,0.0324,1,H,Rural,non,2,49.0,8,6,15a34,Q000999,0,30.86
Q001000,E039,26,4,35.3,4.41782006155127,18.49369199134559,23,0.336,0.0534,1,H,Urbain,non,0,269.0,16,8,15a34,Q001000,0,18.73
Q001001,E061,54,2,24.1,4.362935760443992,18.60876749259088,24,0.178,0.071,1,F,Urbain,oui,0,735.0,17,4,15a34,Q001001,0,14.08
Q001002,E056,83,3,34.2,4.299675678418359,18.55973750300608,12,0.201,0.0281,1,H,Urbain,non,2,53.0,11,6,moins15,Q001002,0,35.59
Q001003,E042,88,1,42.8,4.3660586243486215,18.54865288393309,19,0.196,0.0272,1,H,Urbain,non,1,228.0,9,7,15a34,Q001003,0,36.76
Q001004,E067,77,5,40.6,4.4412871949406245,18.506563313430945,46,0.091,0.034,1,F,Urbain,oui,1,285.0,17,2,35plus,Q001004,0,29.41
Q001005,E010,70,5,34.2,4.315238793885982,18.563976408164088,54,0.135,0.0552,1,H,Urbain,oui,1,365.0,17,6,35plus,Q001005,0,18.12
Q001006,E070,76,5,51.9,4.349660675714692,18.658573514203724,17,0.219,0.0255,1,H,Rural,oui,2,151.0,15,8,15a34,Q001006,0,39.22
Q001007,E064,27,1,30.0,4.3684397728170605,18.422621559541245,67,0.155,0.074,1,H,Urbain,non,2,131.0,7,6,35plus,Q001007,0,13.51
Q001008,E038,25,1,33.4,4.419951038155858,18.45222382262431,10,0.319,0.0375,1,F,Rural,non,0,21.0,18,2,moins15,Q001008,1,26.67
Q001009,E056,112,5,23.8,4.339059122779663,18.541160732074385,13,0.046,0.0319,1,F,Urbain,oui,1,559.0,7,3,moins15,Q001009,0,31.35
Q001010,E040,70,4,31.2,4.389745124196174,18.56635043122513,2,0.141,0.0314,1,H,Urbain,non,0,107.0,9,8,moins15,Q001010,0,31.85
Q001011,E021,104,1,46.5,4.435088081133248,18.59697639457214,3,0.107,0.0604,1,H,Urbain,oui,1,358.0,16,2,moins15,Q001011,0,16.56
Q001012,E060,76,4,31.4,4.291448754380329,18.572605479030514,48,0.344,0.0193,1,F,Rural,non,0,310.0,10,5,35plus,Q001012,0,51.81
Q001013,E019,55,6,23.3,4.3612,18.5551,23,0.212,0.0382,0,H,Rural,oui,1,160.0,17,6,15a34,Q001013,1,26.18
Q001014,E024,69,5,40.1,4.360847071577625,18.58080556572693,30,0.349,0.0274,1,F,Rural,non,0,721.0,14,5,15a34,Q001014,0,36.5
Q001015,E039,84,2,36.7,4.4145505523465625,18.541372606681552,25,0.118,0.0183,0,F,Rural,oui,0,407.0,17,3,15a34,Q001015,0,54.64
Q001016,E063,23,2,39.8,4.382173475804004,18.594265596412026,10,0.038,0.0765,1,F,Rural,oui,1,984.0,12,2,moins15,Q001016,0,13.07
Q001017,E029,56,5,31.9,4.419017722347544,18.51414582798013,4,0.228,0.0734,1,F,Rural,non,2,153.0,13,1,moins15,Q001017,0,13.62
Q001018,E038,87,3,27.0,4.280421835209451,18.473408260050718,0,0.133,0.0209,1,H,Urbain,non,2,109.0,12,5,moins15,Q001018,0,47.85
Q001019,E004,11,5,32.7,4.382822496579486,18.527447937216778,25,0.09,0.0326,1,F,Urbain,oui,1,44.0,17,2,15a34,Q001019,0,30.67
Q001020,E009,9,6,37.9,4.223189007074232,18.574551780379128,35,0.126,0.027,1,F,Rural,oui,0,163.0,9,7,35plus,Q001020,0,37.04
Q001021,E005,20,3,33.5,4.431876536589066,18.569147704892725,14,0.408,0.0322,1,H,Rural,non,0,159.0,18,5,moins15,Q001021,0,31.06
Q001022,E006,71,4,36.7,4.3612,18.5551,0,0.096,0.0663,1,F,Rural,non,1,89.0,18,1,moins15,Q001022,1,15.08
Q001023,E066,29,3,30.2,4.349105095062065,18.519421866022732,42,0.083,0.0202,1,H,Rural,non,1,24.0,9,1,35plus,Q001023,0,49.5
Q001024,E064,53,4,37.0,4.250046346661664,18.543401852999125,44,0.244,0.0463,1,H,Rural,oui,0,30.0,14,5,35plus,Q001024,0,21.6
Q001025,E062,17,1,34.0,4.355082341141439,18.624087841593596,7,0.172,0.0147,0,H,Rural,non,1,172.0,14,7,moins15,Q001025,0,68.03
Q001026,E005,31,6,29.1,4.421348096719326,18.677607224642717,10,0.019,0.0378,0,H,Rural,oui,1,917.0,9,6,moins15,Q001026,0,26.46
Q001027,E006,3,4,35.0,4.386217475385519,18.571279003303452,40,0.181,0.0174,1,H,Rural,non,0,29.0,14,3,35plus,Q001027,0,57.47
Q001028,E022,97,2,31.3,4.457970568854603,18.60125847944934,0,0.263,0.0355,1,H,Rural,non,1,516.0,12,5,moins15,Q001028,0,28.17
Q001029,E043,56,4,38.3,4.3506982317638725,18.513631266796935,7,0.532,0.0447,1,H,Urbain,oui,0,30.0,13,7,moins15,Q001029,0,22.37
Q001030,E026,22,3,40.1,4.467024507519377,18.61766369222017,50,0.079,0.0498,1,H,Urbain,non,2,37.0,13,4,35plus,Q001030,0,20.08
Q001031,E037,64,5,37.5,4.264389331283836,18.532539950051607,20,0.351,0.0409,1,H,Urbain,non,1,167.0,13,6,15a34,Q001031,0,24.45
Q001032,E013,112,5,22.6,4.327531993073217,18.486661054275846,29,0.058,0.0622,1,F,Urbain,non,1,356.0,8,3,15a34,Q001032,0,16.08
Q001033,E055,99,3,27.2,4.300715400514827,18.607614086430736,10,0.115,0.07,1,H,Urbain,non,1,63.0,12,1,moins15,Q001033,0,14.29
Q001034,E024,107,5,29.5,4.40228868592604,18.55448214478098,45,0.122,0.0773,1,F,Urbain,non,1,572.0,15,6,35plus,Q001034,0,12.94
Q001035,E005,49,1,28.4,4.304901026506992,18.61968884057358,27,0.059,0.056,0,H,Rural,non,1,296.0,11,2,15a34,Q001035,0,17.86
Q001036,E056,44,6,30.2,4.415808313666425,18.591318322649123,43,0.219,0.0278,1,F,Urbain,non,1,209.0,14,8,35plus,Q001036,0,35.97
Q001037,E068,38,4,40.5,4.399781674148359,18.485317445716117,20,0.363,0.0704,1,F,Urbain,oui,1,249.0,12,6,15a34,Q001037,0,14.2
Q001038,E002,37,4,38.9,4.374477802828543,18.559230289677476,10,0.236,0.0172,0,F,Rural,non,0,545.0,15,6,moins15,Q001038,1,58.14
Q001039,E033,111,4,31.0,4.35978037455745,18.505160062821908,26,0.058,0.0354,1,H,Urbain,non,0,971.0,17,2,15a34,Q001039,0,28.25
Q001040,E063,17,2,38.1,4.3127670675357646,18.613189453951534,15,0.319,0.0174,0,F,Urbain,non,0,99.0,15,8,15a34,Q001040,0,57.47
Q001041,E053,103,5,36.3,4.395448955883644,18.554310188851453,20,0.24,0.0605,1,H,Rural,non,0,35.0,11,6,15a34,Q001041,0,16.53
Q001042,E065,110,3,33.8,4.339877767682023,18.517086871864826,15,0.124,0.0226,1,F,Urbain,non,1,284.0,8,8,15a34,Q001042,0,44.25
Q001043,E032,102,5,42.0,4.403524453679093,18.448490721877338,9,0.167,0.0741,1,H,Rural,oui,1,201.0,8,1,moins15,Q001043,0,13.5
Q001044,E028,76,1,29.4,4.440010881858768,18.608309782601847,40,0.128,0.0268,1,F,Rural,non,1,374.0,14,1,35plus,Q001044,0,37.31
Q001045,E054,103,1,34.4,4.349654319546981,18.53286747934371,35,0.214,0.0657,1,H,Rural,non,1,407.0,16,6,35plus,Q001045,0,15.22
Q001046,E012,4,6,26.6,4.4311227879224475,18.536909667572708,13,0.08,0.0305,1,H,Urbain,oui,2,662.0,14,6,moins15,Q001046,0,32.79
Q001047,E018,99,5,27.0,4.374594152714536,18.574190576004327,55,0.239,0.0271,1,H,Rural,non,0,41.0,10,6,35plus,Q001047,0,36.9
Q001048,E046,62,1,24.5,4.394932959019229,18.505777907686284,17,0.242,0.0227,1,F,Urbain,non,0,674.0,8,1,15a34,Q001048,0,44.05
Q001049,E051,116,2,27.1,4.298989533501751,18.474092225227185,40,0.131,0.021,0,H,Urbain,oui,0,566.0,15,7,35plus,Q001049,0,47.62
Q001050,E009,11,4,34.6,4.33075556118976,18.559650741085015,0,0.128,0.0677,0,F,Urbain,oui,0,275.0,13,6,moins15,Q001050,0,14.77
Q001051,E039,112,1,31.9,4.330212055459986,18.50344795031795,25,0.295,0.0759,1,F,Urbain,non,0,238.0,14,8,15a34,Q001051,1,13.18
Q001052,E028,69,3,32.1,4.432388334080765,18.546159181165635,0,0.403,0.0309,0,F,Urbain,oui,0,336.0,8,3,moins15,Q001052,0,32.36
Q001053,E038,13,2,31.9,4.347541358919306,18.506730871143567,15,0.357,0.0716,1,F,Urbain,oui,1,8.0,16,1,15a34,Q001053,0,13.97
Q001054,E072,62,1,46.4,4.396506477852898,18.482038237710366,34,0.085,0.0368,1,F,Rural,non,2,233.0,9,3,15a34,Q001054,1,27.17
Q001055,E006,5,2,26.0,4.361286562881312,18.467930792748657,32,0.149,0.0771,0,F,Urbain,oui,0,197.0,10,5,15a34,Q001055,0,12.97
Q001056,E075,10,2,25.3,4.347240386900639,18.555050118207365,16,0.069,0.049,1,F,Rural,non,1,112.0,9,1,15a34,Q001056,0,20.41
Q001057,E034,64,1,28.1,4.291480435100047,18.60482518729746,29,0.316,0.0349,1,H,Rural,oui,1,153.0,10,5,15a34,Q001057,0,28.65
Q001058,E058,98,4,33.5,4.269627176341688,18.5988985342149,32,0.147,0.0305,1,H,Urbain,oui,1,407.0,13,2,15a34,Q001058,0,32.79
Q001059,E032,13,2,37.6,4.348145486506431,18.55124276018098,18,0.096,0.0196,1,H,Urbain,non,0,817.0,18,3,15a34,Q001059,0,51.02
Q001060,E024,32,1,38.3,4.351057049028429,18.621237951855747,38,0.268,0.0327,0,F,Rural,non,0,392.0,12,5,35plus,Q001060,0,30.58
Q001061,E058,47,1,40.6,4.321144288011524,18.523217601590545,30,0.378,0.0212,1,H,Urbain,oui,0,252.0,8,7,15a34,Q001061,0,47.17
Q001062,E052,65,6,33.2,4.372337533792822,18.590941224074037,20,0.164,0.0564,1,H,Urbain,non,2,103.0,8,6,15a34,Q001062,0,17.73
Q001063,E011,1,1,31.2,4.463265674153229,18.5253947593197,55,0.199,0.0462,1,H,Rural,non,1,521.0,18,4,35plus,Q001063,0,21.65
Q001064,E053,77,6,45.4,4.439728481232303,18.51370485584341,22,0.064,0.0391,1,F,Rural,non,2,532.0,13,4,15a34,Q001064,0,25.58
Q001065,E057,60,1,14.5,4.364241776272554,18.590481140538675,12,0.915,0.0476,1,H,Urbain,non,0,819.0,18,6,moins15,Q001065,1,21.01
Q001066,E030,116,1,34.4,4.365977696054525,18.571631610968158,43,0.124,0.0406,1,F,Rural,non,0,376.0,13,3,35plus,Q001066,0,24.63
Q001067,E070,37,4,37.0,4.3612,18.5551,37,0.334,0.0218,1,F,Rural,non,2,37.0,18,2,35plus,Q001067,1,45.87
Q001068,E049,60,6,47.1,4.375367862873368,18.475574433556954,0,0.196,0.0242,0,H,Rural,oui,1,219.0,11,1,moins15,Q001068,0,41.32
Q001069,E026,10,1,22.4,4.395177172511561,18.601450102402552,0,0.059,0.0733,1,F,Rural,non,1,427.0,13,2,moins15,Q001069,0,13.64
Q001070,E001,111,2,31.1,4.376787412861603,18.583858121884482,35,0.499,0.0692,1,H,Rural,non,2,47.0,7,3,35plus,Q001070,0,14.45
Q001071,E051,101,5,24.5,4.367702249885213,18.529858878345284,17,0.179,0.0759,1,F,Urbain,non,1,611.0,12,3,15a34,Q001071,0,13.18
Q001072,E016,43,1,21.4,4.330396073026416,18.579148450802826,32,0.287,0.0679,1,H,Urbain,non,1,311.0,18,2,15a34,Q001072,0,14.73
Q001073,E057,56,2,32.6,4.380471740790955,18.604809357032238,22,0.242,0.0456,0,F,Urbain,non,0,131.0,18,8,15a34,Q001073,0,21.93
Q001074,E040,103,2,39.8,4.249250389564196,18.51320355406284,36,0.134,0.0407,1,H,Rural,non,0,384.0,10,5,35plus,Q001074,0,24.57
Q001075,E036,36,5,42.4,4.375592986245452,18.513531157754237,39,0.198,0.0661,1,F,Rural,oui,0,819.0,17,5,35plus,Q001075,0,15.13
Q001076,E013,29,5,30.3,4.258998809632662,18.535574913044407,0,0.201,0.0362,1,F,Urbain,non,2,79.0,18,7,moins15,Q001076,1,27.62
Q001077,E054,30,5,38.7,4.375633244556251,18.438929161545307,13,0.409,0.0516,1,F,Urbain,non,1,194.0,8,6,moins15,Q001077,0,19.38
Q001078,E013,85,4,32.6,4.3134193919605135,18.566505092726786,50,0.285,0.0277,0,F,Rural,oui,2,261.0,11,6,35plus,Q001078,1,36.1
Q001079,E032,26,1,37.9,4.426250917284367,18.595541599062514,34,0.177,0.0438,0,F,Rural,non,3,272.0,13,5,15a34,Q001079,0,22.83
Q001080,E063,11,2,42.1,4.366822144889736,18.578503279680884,38,0.36,0.0577,1,H,Rural,non,0,155.0,9,5,35plus,Q001080,0,17.33
Q001081,E070,20,6,32.6,4.362442934252798,18.573962487847954,65,0.224,0.0379,0,H,Rural,non,1,151.0,14,1,35plus,Q001081,1,26.39
Q001082,E075,119,5,41.5,4.382651046310014,18.60117434141011,46,0.203,0.0473,1,H,Urbain,oui,0,195.0,7,2,35plus,Q001082,0,21.14
Q001083,E072,105,2,25.5,4.319157961588964,18.544988269477223,30,0.073,0.0763,0,F,Urbain,non,3,190.0,8,7,15a34,Q001083,0,13.11
Q001084,E042,115,5,38.6,4.418458254622167,18.47141717510516,11,0.114,0.071,0,F,Urbain,oui,1,120.0,12,4,moins15,Q001084,0,14.08
Q001085,E016,34,5,41.2,4.397041796687082,18.55647162430205,48,0.095,0.051,1,F,Rural,non,0,15.0,11,6,35plus,Q001085,0,19.61
Q001086,E063,54,5,40.5,4.334829127635171,18.615069836698726,49,0.057,0.0737,1,H,Rural,non,0,334.0,10,5,35plus,Q001086,0,13.57
Q001087,E061,59,6,25.7,4.309441596653672,18.56806168394753,32,0.2,0.0489,1,H,Rural,non,0,25.0,7,8,15a34,Q001087,0,20.45
Q001088,E075,63,4,32.6,4.341322545856666,18.531403979168157,58,0.057,0.023,1,F,Rural,non,3,66.0,14,6,35plus,Q001088,0,43.48
Q001089,E049,4,1,36.1,4.354616706152822,18.589207693703276,35,0.272,0.0215,1,H,Rural,oui,1,235.0,10,6,35plus,Q001089,0,46.51
Q001090,E011,72,5,37.1,4.305763650543749,18.569306138347585,31,0.008,0.0449,0,F,Rural,non,0,9.0,15,1,15a34,Q001090,0,22.27
Q001091,E038,5,1,34.8,4.337156958456897,18.53921053608973,50,0.124,0.0743,1,H,Urbain,oui,0,556.0,11,4,35plus,Q001091,1,13.46
Q001092,E034,34,4,44.0,4.330422333636462,18.555953771827774,38,0.088,0.0215,0,F,Rural,oui,0,407.0,16,3,35plus,Q001092,0,46.51
Q001093,E064,36,5,24.9,4.349887822012538,18.534131031877003,42,0.163,0.0684,1,F,Urbain,oui,4,63.0,13,7,35plus,Q001093,0,14.62
Q001094,E030,81,1,32.3,4.350287070465718,18.58074174777817,0,0.384,0.0222,1,H,Rural,non,0,153.0,7,6,moins15,Q001094,0,45.05
Q001095,E025,108,5,22.2,4.3844049345456915,18.505005164053053,36,0.322,0.0474,1,F,Urbain,non,3,623.0,7,7,35plus,Q001095,0,21.1
Q001096,E007,84,5,38.3,4.361562179817514,18.566497606336213,23,0.23,0.069,1,F,Rural,non,2,147.0,7,3,15a34,Q001096,0,14.49
Q001097,E063,53,4,37.9,4.380103329335045,18.59346329827592,22,0.16,0.0471,1,H,Urbain,oui,1,29.0,13,4,15a34,Q001097,0,21.23
Q001098,E057,64,2,57.4,4.372442441029487,18.56189604590156,25,0.14,0.0483,1,H,Urbain,non,2,255.0,9,5,15a34,Q001098,1,20.7
Q001099,E004,62,2,41.2,4.350254426594727,18.562463428438733,20,0.163,0.0173,1,H,Rural,oui,0,188.0,15,7,15a34,Q001099,0,57.8
Q001100,E033,18,5,36.3,4.394186150367389,18.553500744297487,41,0.373,0.0288,1,H,Urbain,oui,1,381.0,14,5,35plus,Q001100,0,34.72
Q001101,E036,115,1,35.8,4.222799662556967,18.576729922557092,12,0.021,0.0586,1,H,Rural,non,0,148.0,16,6,moins15,Q001101,0,17.06
Q001102,E036,111,5,31.8,4.34206068993414,18.532036295011928,3,0.055,0.0797,1,F,Urbain,non,2,74.0,16,2,moins15,Q001102,0,12.55
Q001103,E069,29,2,34.9,4.331467087238553,18.54347323869509,28,0.35,0.0587,1,F,Urbain,non,2,224.0,9,8,15a34,Q001103,0,17.04
Q001104,E012,14,3,35.9,4.365968629613321,18.5049500511625,50,0.128,0.067,1,H,Urbain,oui,1,91.0,10,5,35plus,Q001104,0,14.93
Q001105,E023,20,4,20.2,4.3282832365474855,18.536504458268222,23,0.127,0.0298,1,F,Rural,non,1,751.0,12,7,15a34,Q001105,0,33.56
Q001106,E014,76,1,35.4,4.387445001781371,18.449772464034655,25,0.18,0.029,0,F,Rural,non,4,376.0,7,2,15a34,Q001106,1,34.48
Q001107,E019,4,5,34.7,4.3962666714111105,18.551426640561743,26,0.401,0.0312,1,H,Rural,oui,0,400.0,10,8,15a34,Q001107,0,32.05
Q001108,E069,13,5,46.3,4.290799904034901,18.580800383084334,68,0.228,0.0718,0,F,Rural,non,0,326.0,9,7,35plus,Q001108,0,13.93
Q001109,E071,78,1,33.1,4.371174871662005,18.546650191228963,45,0.419,0.0288,1,H,Urbain,oui,0,655.0,8,7,35plus,Q001109,1,34.72
Q001110,E004,18,6,28.6,4.295955145223606,18.596060347972365,21,0.246,0.0641,1,H,Urbain,oui,1,168.0,16,5,15a34,Q001110,0,15.6
Q001111,E048,9,5,35.9,4.383983126638731,18.616768704406493,27,0.228,0.0311,1,H,Rural,non,1,475.0,16,3,15a34,Q001111,0,32.15
Q001112,E018,3,6,34.5,4.336672988589794,18.54919631912537,19,0.949,0.0253,1,F,Rural,oui,1,683.0,17,1,15a34,Q001112,1,39.53
Q001113,E015,85,4,12.1,4.319789222545249,18.500175277680405,58,0.196,0.0767,0,H,Rural,non,0,679.0,10,7,35plus,Q001113,1,13.04
Q001114,E022,44,4,25.0,4.274477583726599,18.604573259845775,7,0.21,0.0733,1,H,Urbain,non,1,21.0,13,6,moins15,Q001114,0,13.64
Q001115,E015,35,3,32.9,4.3553908392967005,18.594460900042503,16,0.032,0.0486,1,F,Urbain,oui,1,1188.0,17,1,15a34,Q001115,0,20.58
Q001116,E037,77,2,9.5,4.3020999635602095,18.572447422044476,44,0.074,0.0285,1,H,Rural,non,2,367.0,18,5,35plus,Q001116,1,35.09
Q001117,E075,21,2,32.5,4.285822544108688,18.523776955983248,56,0.019,0.019,1,F,Urbain,non,2,34.0,17,7,35plus,Q001117,0,52.63
Q001118,E044,63,2,39.1,4.369298138301701,18.568896868659763,30,0.196,0.0354,1,H,Urbain,non,0,1263.0,8,8,15a34,Q001118,0,28.25
Q001119,E055,59,2,29.3,4.408462209361276,18.53442814190752,26,0.465,0.0468,1,H,Rural,non,0,127.0,13,2,15a34,Q001119,0,21.37
Q001120,E037,81,5,32.5,4.379723616057821,18.513315254910037,31,0.209,0.038,1,H,Rural,oui,3,568.0,12,7,15a34,Q001120,0,26.32
Q001121,E002,75,4,37.8,4.288450709815088,18.56795788398503,32,0.151,0.0553,1,H,Urbain,oui,0,548.0,8,5,15a34,Q001121,0,18.08
Q001122,E007,82,3,32.1,4.353160855230277,18.501341576665673,62,0.244,0.0176,1,F,Rural,oui,0,1301.0,11,2,35plus,Q001122,0,56.82
Q001123,E021,26,5,52.3,4.394028193312082,18.587793727904273,37,0.166,0.0154,1,F,Rural,non,0,87.0,18,8,35plus,Q001123,0,64.94
Q001124,E019,17,5,35.7,4.353180463173381,18.564078097753672,25,0.684,0.0513,0,H,Urbain,non,0,125.0,7,7,15a34,Q001124,0,19.49
Q001125,E064,65,6,25.3,4.376276588903032,18.5444260415533,36,0.206,0.0236,0,F,Rural,non,1,11.0,8,5,35plus,Q001125,0,42.37
Q001126,E064,7,2,28.1,4.33813698669211,18.547920436817407,45,0.194,0.0396,1,F,Urbain,non,2,787.0,18,7,35plus,Q001126,0,25.25
Q001127,E065,55,2,27.4,4.3407652120605595,18.49634155432258,16,0.04,0.0226,0,F,Urbain,non,0,150.0,7,2,15a34,Q001127,0,44.25
Q001128,E048,76,1,28.2,4.3270193445411245,18.499341849436384,34,0.464,0.0624,1,F,Rural,non,0,372.0,17,1,15a34,Q001128,0,16.03
Q001129,E042,99,1,37.8,4.390600696137007,18.63664188707351,31,0.196,0.0765,1,H,Rural,non,2,354.0,15,4,15a34,Q001129,0,13.07
Q001130,E049,79,4,26.3,4.393754170901203,18.5424547233522,13,0.204,0.0537,1,H,Rural,non,3,259.0,11,1,moins15,Q001130,0,18.62
Q001131,E031,120,5,31.7,4.332241369654123,18.47880125632797,24,0.368,0.053,1,H,Rural,non,1,13.0,9,6,15a34,Q001131,0,18.87
Q001132,E051,67,4,42.0,4.39774319224738,18.595926115299708,23,0.077,0.0515,1,F,Rural,oui,2,872.0,13,4,15a34,Q001132,0,19.42
Q001133,E060,54,6,30.4,4.288651274823266,18.49878322547281,23,0.253,0.023,0,F,Rural,non,2,217.0,8,5,15a34,Q001133,0,43.48
Q001134,E058,30,4,38.7,4.351443840643483,18.578830533470917,59,0.138,0.0563,1,F,Urbain,non,2,153.0,12,2,35plus,Q001134,0,17.76
Q001135,E047,81,6,22.2,4.292316390312691,18.623709259626736,31,0.197,0.0262,0,F,Rural,non,0,632.0,9,2,15a34,Q001135,0,38.17
Q001136,E005,98,2,31.4,4.303407079460382,18.539144941057476,35,0.11,0.0751,1,H,Urbain,non,5,20.0,7,2,35plus,Q001136,1,13.32
Q001137,E055,39,2,27.8,4.291716840955688,18.607887482072652,40,0.493,0.0315,1,H,Urbain,non,1,447.0,18,5,35plus,Q001137,0,31.75
Q001138,E028,10,5,36.1,4.327213536968167,18.586691875076507,30,0.29,0.0789,1,H,Rural,non,1,731.0,11,7,15a34,Q001138,0,12.67
Q001139,E056,2,4,26.8,4.390987556028543,18.628664187087526,24,0.419,0.0354,0,H,Urbain,oui,1,80.0,18,5,15a34,Q001139,0,28.25
Q001140,E041,76,3,48.5,4.356081918823438,18.579092257881786,53,0.033,0.0372,1,F,Urbain,non,2,133.0,10,8,35plus,Q001140,0,26.88
Q001141,E067,80,6,22.5,4.330804641703036,18.523567219119727,53,0.327,0.0355,1,F,Rural,oui,0,142.0,9,4,35plus,Q001141,0,28.17
Q001142,E026,15,5,42.0,4.351324731766887,18.44585083165751,44,0.289,0.0486,1,F,Rural,non,0,416.0,14,5,35plus,Q001142,0,20.58
Q001143,E070,3,2,40.1,4.25718533657103,18.51039709582992,29,0.054,0.0498,1,H,Rural,oui,2,597.0,17,5,15a34,Q001143,0,20.08
Q001144,E064,79,4,36.2,4.3612,18.5551,36,0.219,0.0351,1,F,Urbain,non,0,436.0,17,3,35plus,Q001144,1,28.49
